Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of stem cell differentiation (GO:2000736)	5/89	0.5013685489188923	1.0	0	0	1.073157120934076	0.740922509205834	JAG1;PSMB3;UBC;HOXB4;PSMB8
atrial cardiac muscle cell action potential (GO:0086014)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	ANK2
embryonic appendage morphogenesis (GO:0035113)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	TGFB2
water transport (GO:0006833)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	CFTR
muscle cell development (GO:0055001)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	ANK2
regulation of triglyceride biosynthetic process (GO:0010866)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	C3
positive regulation of cholesterol efflux (GO:0010875)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	PLTP
cellular potassium ion homeostasis (GO:0030007)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	ATP1B1
cardiolipin metabolic process (GO:0032048)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	PLA2G6
cellular response to interleukin-15 (GO:0071350)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	STAT3
synaptic vesicle localization (GO:0097479)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	KIF5C
toll-like receptor 9 signaling pathway (GO:0034162)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	IRAK2
ER-associated misfolded protein catabolic process (GO:0071712)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	SDF2L1
mRNA modification (GO:0016556)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	TRUB1
positive regulation of muscle contraction (GO:0045933)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	ADRA1B
negative regulation of reactive oxygen species biosynthetic process (GO:1903427)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	PTGIS
protein localization to endoplasmic reticulum (GO:0070972)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	ANK2
cellular response to low-density lipoprotein particle stimulus (GO:0071404)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	LPL
regulation of necrotic cell death (GO:0010939)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	UBC
dicarboxylic acid catabolic process (GO:0043649)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	GOT1
cranial nerve development (GO:0021545)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	CHD7
positive regulation of lamellipodium assembly (GO:0010592)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	FSCN1
regulation of oxidoreductase activity (GO:0051341)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	DLC1
triglyceride-rich lipoprotein particle remodeling (GO:0034370)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	LPL
RNA interference (GO:0016246)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	TSNAX
regulation of fibrinolysis (GO:0051917)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	SERPINE1
chondroitin sulfate catabolic process (GO:0030207)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	DCN
regulation of cytolysis (GO:0042268)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	P2RX7
regulation of retinoic acid receptor signaling pathway (GO:0048385)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	DHRS3
regulation of fatty acid oxidation (GO:0046320)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	ACADVL
interleukin-15-mediated signaling pathway (GO:0035723)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	STAT3
negative regulation of ubiquitin-protein transferase activity (GO:0051444)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	USP44
amyloid precursor protein metabolic process (GO:0042982)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	LDLRAP1
negative regulation of interleukin-10 production (GO:0032693)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	TNFRSF21
protein kinase C-activating G-protein coupled receptor signaling pathway (GO:0007205)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	PLCE1
modulation by virus of host process (GO:0019054)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	KPNA2
response to iron ion (GO:0010039)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	BMP6
sodium ion export from cell (GO:0036376)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	ATP1B1
intestinal absorption (GO:0050892)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	F11R
DNA replication-independent nucleosome organization (GO:0034724)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	NASP
mRNA cleavage involved in mRNA processing (GO:0098787)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	TUT1
regulation of DNA-templated transcription in response to stress (GO:0043620)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	DDIT3
regulation of biomineral tissue development (GO:0070167)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	GAS6
positive regulation of skeletal muscle tissue development (GO:0048643)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	MEF2C
sodium ion export (GO:0071436)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	ATP1B1
positive regulation of actin nucleation (GO:0051127)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	WASF1
regulation of granulocyte macrophage colony-stimulating factor production (GO:0032645)	1/13	0.5030295794948586	1.0	0	0	1.4693997502020426	1.0096338321337324	IL18
positive regulation of ubiquitin-protein transferase activity (GO:0051443)	2/32	0.5048693366581869	1.0	0	0	1.1938872970391594	0.815968985764424	ARRDC4;RAB1A
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	2/32	0.5048693366581869	1.0	0	0	1.1938872970391594	0.815968985764424	LGALS9;GAS6
renal water homeostasis (GO:0003091)	2/32	0.5048693366581869	1.0	0	0	1.1938872970391594	0.815968985764424	MYO5B;ADCY1
regulation of protein export from nucleus (GO:0046825)	2/32	0.5048693366581869	1.0	0	0	1.1938872970391594	0.815968985764424	GAS6;RAPGEF3
zinc ion homeostasis (GO:0055069)	2/32	0.5048693366581869	1.0	0	0	1.1938872970391594	0.815968985764424	SLC39A8;SLC30A1
cellular zinc ion homeostasis (GO:0006882)	2/32	0.5048693366581869	1.0	0	0	1.1938872970391594	0.815968985764424	SLC39A8;SLC30A1
response to cadmium ion (GO:0046686)	2/32	0.5048693366581869	1.0	0	0	1.1938872970391594	0.815968985764424	FOS;EGFR
regulation of cytokine secretion (GO:0050707)	2/32	0.5048693366581869	1.0	0	0	1.1938872970391594	0.815968985764424	SCAMP5;CADM1
negative regulation of blood vessel endothelial cell migration (GO:0043537)	2/32	0.5048693366581869	1.0	0	0	1.1938872970391594	0.815968985764424	MEF2C;KLF4
protein modification by small protein removal (GO:0070646)	14/262	0.5076998815269848	1.0	0	0	1.020728070751037	0.691915619715878	IL33;USP36;USP25;USP44;USP22;NOD1;PSMB8;UCHL1;RNF128;TNIP1;PSMB3;MYC;UBC;CFTR
positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	4/71	0.5136222944771678	1.0	0	0	1.076180098739524	0.7170234142336217	RNF144B;DAB2;RNF19B;TRIB1
phospholipid metabolic process (GO:0006644)	4/71	0.5136222944771678	1.0	0	0	1.076180098739524	0.7170234142336217	DGKE;LPCAT4;PLCE1;LPL
interferon-gamma-mediated signaling pathway (GO:0060333)	4/71	0.5136222944771678	1.0	0	0	1.076180098739524	0.7170234142336217	IRF1;IRF5;JAK2;MID1
regulation of mRNA stability (GO:0043488)	7/129	0.5163737130901781	1.0	0	0	1.03655331215803	0.6850835059607493	PSMB3;CSDC2;UBC;IGF2BP1;HSPB1;IGF2BP3;PSMB8
positive regulation of mitochondrion organization (GO:0010822)	7/129	0.5163737130901781	1.0	0	0	1.03655331215803	0.6850835059607493	USP36;KDR;PMAIP1;PEMT;NRG1;MARCH5;DCN
response to organonitrogen compound (GO:0010243)	3/52	0.5167472380855972	1.0	0	0	1.102049812651532	0.727574856968549	SYVN1;IRF5;AVPR1A
dendrite morphogenesis (GO:0048813)	2/33	0.5214447928502588	1.0	0	0	1.157708894098579	0.753844314050496	EPHB2;SHANK3
phagosome maturation (GO:0090382)	2/33	0.5214447928502588	1.0	0	0	1.157708894098579	0.753844314050496	RAB32;RAB38
activation of adenylate cyclase activity (GO:0007190)	2/33	0.5214447928502588	1.0	0	0	1.157708894098579	0.753844314050496	ADRB1;ADCY1
substrate adhesion-dependent cell spreading (GO:0034446)	2/33	0.5214447928502588	1.0	0	0	1.157708894098579	0.753844314050496	ANTXR1;BVES
positive regulation of T cell differentiation (GO:0045582)	2/33	0.5214447928502588	1.0	0	0	1.157708894098579	0.753844314050496	VNN1;GLI2
positive regulation of transcription factor import into nucleus (GO:0042993)	2/33	0.5214447928502588	1.0	0	0	1.157708894098579	0.753844314050496	CDH1;LGALS9
positive regulation of calcium ion transport into cytosol (GO:0010524)	2/33	0.5214447928502588	1.0	0	0	1.157708894098579	0.753844314050496	P2RX7;CEMIP
response to zinc ion (GO:0010043)	2/33	0.5214447928502588	1.0	0	0	1.157708894098579	0.753844314050496	SLC30A1;CRIP1
oxoacid metabolic process (GO:0043436)	2/33	0.5214447928502588	1.0	0	0	1.157708894098579	0.753844314050496	SULF1;SULF2
ceramide biosynthetic process (GO:0046513)	2/33	0.5214447928502588	1.0	0	0	1.157708894098579	0.753844314050496	SGMS1;ST8SIA4
phosphatidylcholine metabolic process (GO:0046470)	4/72	0.524729343260971	1.0	0	0	1.0612331529236974	0.684360273767367	LPCAT4;MBOAT2;PEMT;PLA2G6
nuclear import (GO:0051170)	4/72	0.524729343260971	1.0	0	0	1.0612331529236974	0.684360273767367	PPP1R10;STAT3;GEMIN5;HTATIP2
organelle membrane fusion (GO:0090174)	4/72	0.524729343260971	1.0	0	0	1.0612331529236974	0.684360273767367	SYT14;STX3;SYT9;SYTL2
cellular response to insulin stimulus (GO:0032869)	6/111	0.5274493513537512	1.0	0	0	1.0325511758176515	0.6605255010534886	BAIAP2L1;GOT1;GAB1;INPP5K;IRS2;INHBB
regulation of fibroblast migration (GO:0010762)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	PRR5L
positive regulation of neural precursor cell proliferation (GO:2000179)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	LRP2
regulation of Golgi organization (GO:1903358)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	EHD3
regulation of secretion (GO:0051046)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	NRG1
regulation of monocyte differentiation (GO:0045655)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	MYC
negative regulation of hemopoiesis (GO:1903707)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	HOXB8
cell communication by electrical coupling involved in cardiac conduction (GO:0086064)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	ATP1B1
negative regulation of focal adhesion assembly (GO:0051895)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	DLC1
cell surface receptor signaling pathway involved in heart development (GO:0061311)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	JAG1
thymus development (GO:0048538)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	HAND2
pancreas development (GO:0031016)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	FOXF1
negative regulation of secretion (GO:0051048)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	NRG1
copper ion transport (GO:0006825)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	STEAP1
regulation of neural precursor cell proliferation (GO:2000177)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	PTPRZ1
amyloid-beta metabolic process (GO:0050435)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	MME
cellular response to osmotic stress (GO:0071470)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	STK39
regulation of fatty acid metabolic process (GO:0019217)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	PRKAB2
cAMP biosynthetic process (GO:0006171)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	ADCY1
negative regulation of cell migration involved in sprouting angiogenesis (GO:0090051)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	KLF4
purine nucleotide catabolic process (GO:0006195)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	GDA
nucleoside triphosphate metabolic process (GO:0009141)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	AK4
positive regulation of purine nucleotide metabolic process (GO:1900544)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	WNT5A
regulation of interferon-gamma biosynthetic process (GO:0045072)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	ZFPM1
regulation of mRNA catabolic process (GO:0061013)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	PRR5L
regulation of response to interferon-gamma (GO:0060330)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	JAK2
regulation of adaptive immune response (GO:0002819)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	IRF1
estrogen metabolic process (GO:0008210)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	CYP1B1
negative regulation of T cell receptor signaling pathway (GO:0050860)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	EZR
establishment of protein localization to chromosome (GO:0070199)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	H2AFY2
positive regulation of smooth muscle contraction (GO:0045987)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	ADRA1B
positive regulation of interleukin-8 secretion (GO:2000484)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	LGALS9
regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090266)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	USP44
purine-containing compound catabolic process (GO:0072523)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	GDA
positive regulation of blood vessel diameter (GO:0097755)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	HMOX1
response to ATP (GO:0033198)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	P2RX7
intermediate filament organization (GO:0045109)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	KRT14
clathrin coat assembly (GO:0048268)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	HIP1
acetyl-CoA metabolic process (GO:0006084)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	NUDT7
myotube cell development (GO:0014904)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	IGF1
pore complex assembly (GO:0046931)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	P2RX7
neurotransmitter biosynthetic process (GO:0042136)	1/14	0.5290628422343547	1.0	0	0	1.3644426251876107	0.8686697500142825	DAGLB
B cell differentiation (GO:0030183)	3/53	0.529698154695195	1.0	0	0	1.0812564199599934	0.6870821799392303	HHEX;KIT;DNAJB9
positive regulation of cell-substrate adhesion (GO:0010811)	3/53	0.529698154695195	1.0	0	0	1.0812564199599934	0.6870821799392303	NDNF;JAK2;NPNT
receptor-mediated endocytosis (GO:0006898)	10/189	0.5323236792639028	1.0	0	0	1.0106982408797116	0.63724883389044	GAK;SPARC;DLC1;TMEM108;VLDLR;LRP2;LDLRAP1;WASF1;ABCD1;FOLR1
protein glycosylation (GO:0006486)	7/131	0.532823268986631	1.0	0	0	1.020728070751037	0.6426151656578201	B3GNT9;B4GALT1;B3GNT7;GFPT2;B3GALT1;ST8SIA4;MAN1C1
regulation of neuron death (GO:1901214)	4/73	0.5357127065865099	1.0	0	0	1.0466957124726877	0.6533027245829778	MEF2C;WNT5A;FOS;MAP3K5
negative regulation of cysteine-type endopeptidase activity (GO:2000117)	4/73	0.5357127065865099	1.0	0	0	1.0466957124726877	0.6533027245829778	SFN;TNFRSF1B;GAS6;KLF4
response to metal ion (GO:0010038)	4/73	0.5357127065865099	1.0	0	0	1.0466957124726877	0.6533027245829778	SLC30A1;CRIP1;LOXL2;SEC31A
regulation of protein binding (GO:0043393)	6/112	0.5363044676138514	1.0	0	0	1.023331968890708	0.6375903014634107	BMP2;DAB2;PDGFB;NRG1;LDLRAP1;ZFPM1
intra-Golgi vesicle-mediated transport (GO:0006891)	2/34	0.5376436232511534	1.0	0	0	1.1236586325074442	0.6972968690654977	COPA;COPG1
platelet aggregation (GO:0070527)	2/34	0.5376436232511534	1.0	0	0	1.1236586325074442	0.6972968690654977	HSPB1;GAS6
transcription initiation from RNA polymerase I promoter (GO:0006361)	2/34	0.5376436232511534	1.0	0	0	1.1236586325074442	0.6972968690654977	RRN3;POLR1E
positive regulation of catalytic activity (GO:0043085)	2/34	0.5376436232511534	1.0	0	0	1.1236586325074442	0.6972968690654977	MID1IP1;AZIN2
transcription from RNA polymerase I promoter (GO:0006360)	2/34	0.5376436232511534	1.0	0	0	1.1236586325074442	0.6972968690654977	RRN3;POLR1E
negative regulation of multi-organism process (GO:0043901)	2/34	0.5376436232511534	1.0	0	0	1.1236586325074442	0.6972968690654977	ARHGDIB;TRIB1
intracellular pH reduction (GO:0051452)	2/34	0.5376436232511534	1.0	0	0	1.1236586325074442	0.6972968690654977	DMXL2;RAB38
positive regulation of adenylate cyclase activity (GO:0045762)	2/34	0.5376436232511534	1.0	0	0	1.1236586325074442	0.6972968690654977	ADRB1;ADCY1
neutrophil chemotaxis (GO:0030593)	3/54	0.5424525342773534	1.0	0	0	1.0612331529236974	0.6491082370954129	TGFB2;EDN2;CXADR
positive regulation of proteasomal protein catabolic process (GO:1901800)	4/74	0.5465672668931995	1.0	0	0	1.0325511758176515	0.6237619889194624	RNF144B;DAB2;RNF19B;TRIB1
regulation of protein complex assembly (GO:0043254)	4/74	0.5465672668931995	1.0	0	0	1.0325511758176515	0.6237619889194624	SELP;IMPACT;CDC42EP2;STXBP6
apoptotic mitochondrial changes (GO:0008637)	2/35	0.5534598048599353	1.0	0	0	1.0915541001500886	0.6457264559053816	GGCT;SFN
negative regulation of T cell activation (GO:0050868)	2/35	0.5534598048599353	1.0	0	0	1.0915541001500886	0.6457264559053816	SDC4;TNFRSF21
regulation of interferon-beta production (GO:0032648)	2/35	0.5534598048599353	1.0	0	0	1.0915541001500886	0.6457264559053816	IRF1;IRF5
embryonic limb morphogenesis (GO:0030326)	2/35	0.5534598048599353	1.0	0	0	1.0915541001500886	0.6457264559053816	TGFB2;AFF3
pseudouridine synthesis (GO:0001522)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	TRUB1
catecholamine metabolic process (GO:0006584)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	DDC
maintenance of protein location in nucleus (GO:0051457)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	BCL3
histone H4-K8 acetylation (GO:0043982)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	JADE2
positive regulation of small GTPase mediated signal transduction (GO:0051057)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	IGF1
L-alpha-amino acid transmembrane transport (GO:1902475)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	SLC7A2
G-protein coupled glutamate receptor signaling pathway (GO:0007216)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	DAGLB
regulation of mitotic metaphase/anaphase transition (GO:0030071)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	NEK6
regulation of interleukin-4 production (GO:0032673)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	LGALS9
negative regulation of cell aging (GO:0090344)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	MARCH5
negative regulation of interleukin-2 production (GO:0032703)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	EZR
regulation of clathrin-dependent endocytosis (GO:2000369)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	DAB2
nitric oxide mediated signal transduction (GO:0007263)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	NDNF
negative regulation of release of cytochrome c from mitochondria (GO:0090201)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	IGF1
cellular response to virus (GO:0098586)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	LGALS9
negative regulation of cellular component movement (GO:0051271)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	FBLN1
cellular biogenic amine biosynthetic process (GO:0042401)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	DDC
positive regulation of acute inflammatory response (GO:0002675)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	OSMR
ganglioside metabolic process (GO:0001573)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	ST8SIA4
regulation of mitotic sister chromatid separation (GO:0010965)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	NEK6
regulation of delayed rectifier potassium channel activity (GO:1902259)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	KCNAB1
negative regulation of muscle cell differentiation (GO:0051148)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	SOX8
positive regulation of membrane protein ectodomain proteolysis (GO:0051044)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	TNFRSF1B
negative regulation of viral entry into host cell (GO:0046597)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	PTX3
positive regulation of cellular response to insulin stimulus (GO:1900078)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	IGF1
cofactor transport (GO:0051181)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	FOLR1
body fluid secretion (GO:0007589)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	NPPB
positive regulation of interleukin-4 production (GO:0032753)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	LGALS9
positive regulation of NF-kappaB import into nucleus (GO:0042346)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	LGALS9
microtubule depolymerization (GO:0007019)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	STMN2
positive regulation of syncytium formation by plasma membrane fusion (GO:0060143)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	RAPGEF3
negative regulation of protein processing (GO:0010955)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	SERPINE1
toll-like receptor 4 signaling pathway (GO:0034142)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	TRIL
cytoplasmic sequestering of protein (GO:0051220)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	MDFI
histone H4-K5 acetylation (GO:0043981)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	JADE2
regulation of cell junction assembly (GO:1901888)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	MYO1C
cellular sodium ion homeostasis (GO:0006883)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	ATP1B1
establishment of protein localization to endoplasmic reticulum (GO:0072599)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	SEC61A1
cellular response to corticosteroid stimulus (GO:0071384)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	ANXA1
myeloid cell development (GO:0061515)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	KIT
regulation of branching involved in ureteric bud morphogenesis (GO:0090189)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	SOX8
negative regulation of peptidyl-threonine phosphorylation (GO:0010801)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	INPP5K
negative regulation of adherens junction organization (GO:1903392)	1/15	0.5537336105541815	1.0	0	0	1.2734797835084368	0.7527176762230487	DLC1
negative regulation of cellular component organization (GO:0051129)	3/55	0.5550042093400752	1.0	0	0	1.041938004688721	0.6134718216909946	SCAMP5;IMPACT;RAPGEF3
positive regulation of immune response (GO:0050778)	3/55	0.5550042093400752	1.0	0	0	1.041938004688721	0.6134718216909946	PLSCR1;TGFB2;LGALS9
action potential (GO:0001508)	3/55	0.5550042093400752	1.0	0	0	1.041938004688721	0.6134718216909946	SCARB2;KCNH2;CACNA1G
intracellular protein transport (GO:0006886)	18/348	0.5556160205734307	1.0	0	0	0.9880446596186148	0.5806519452546821	RAB3B;RAB1A;COPA;PPP1R10;STAT3;RAB27B;TBC1D2B;GGA2;SGSM1;RAB32;MYO1C;BCL3;TMED2;RAB38;AP1S3;STX3;SNX8;SEC31A
positive regulation of protein kinase activity (GO:0045860)	9/173	0.5560923836273524	1.0	0	0	0.9937559004256588	0.5831566731679765	TOM1L1;EPHA4;MAP4K2;TGFB2;NRK;PDGFB;STK39;GAS6;CACUL1
adenylate cyclase-modulating G-protein coupled receptor signaling pathway (GO:0007188)	7/135	0.5650281131797645	1.0	0	0	0.9904842760621174	0.5654474567381932	AKAP12;HTR1B;ADRB1;ADCY1;AKAP5;ADRA1B;GNAI1
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	3/56	0.5673477353603539	1.0	0	0	1.023331968890708	0.5800070337316808	FBN2;UBC;SMAD6
regulation of RNA splicing (GO:0043484)	3/56	0.5673477353603539	1.0	0	0	1.023331968890708	0.5800070337316808	ESRP2;RBM20;AFF2
negative regulation of cellular amide metabolic process (GO:0034249)	4/76	0.5678714440492056	1.0	0	0	1.005378776454029	0.5689038523872466	MEX3B;IGF2BP1;IGF2BP3;EPRS
regulation of translation (GO:0006417)	11/214	0.5686411570153668	1.0	0	0	0.9818886181256639	0.5542817210211894	MEX3B;BCL3;FAM129A;IGF2BP1;NOLC1;GEMIN5;HSPB1;POLR2G;IGF2BP3;EPRS;PUM3
