Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Glutathione conjugation_Homo sapiens_R-HSA-156590	9/38	0.838761994101391	1.0	0	0	0.7975824390070985	0.14023755704395857	GSTM4;GGCT;GSTK1;MGST1;AKR1A1;GSTT1;CHAC1;OPLAH;CNDP2
Interaction With The Zona Pellucida_Homo sapiens_R-HSA-1300644	2/10	0.8459508968935688	1.0	0	0	0.6735140596059943	0.11267483586957414	OVGP1;B4GALT1
Abacavir transport and metabolism_Homo sapiens_R-HSA-2161522	2/10	0.8459508968935688	1.0	0	0	0.6735140596059943	0.11267483586957414	GUK1;ABCG2
Diseases associated with surfactant metabolism_Homo sapiens_R-HSA-5687613	2/10	0.8459508968935688	1.0	0	0	0.6735140596059943	0.11267483586957414	CCDC59;CSF2RA
Removal of aminoterminal propeptides from gamma-carboxylated proteins_Homo sapiens_R-HSA-159782	2/10	0.8459508968935688	1.0	0	0	0.6735140596059943	0.11267483586957414	PROS1;GAS6
Establishment of Sister Chromatid Cohesion_Homo sapiens_R-HSA-2468052	2/10	0.8459508968935688	1.0	0	0	0.6735140596059943	0.11267483586957414	CDCA5;SMC3
Removal of the Flap Intermediate from the C-strand_Homo sapiens_R-HSA-174437	2/10	0.8459508968935688	1.0	0	0	0.6735140596059943	0.11267483586957414	FEN1;POLD2
MASTL Facilitates Mitotic Progression_Homo sapiens_R-HSA-2465910	2/10	0.8459508968935688	1.0	0	0	0.6735140596059943	0.11267483586957414	PPP2CA;PPP2R1A
Signaling by FGFR3 fusions in cancer_Homo sapiens_R-HSA-8853334	2/10	0.8459508968935688	1.0	0	0	0.6735140596059943	0.11267483586957414	GAB1;FGFR3
IRAK1 recruits IKK complex_Homo sapiens_R-HSA-937039	2/10	0.8459508968935688	1.0	0	0	0.6735140596059943	0.11267483586957414	CHUK;PELI1
IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation_Homo sapiens_R-HSA-975144	2/10	0.8459508968935688	1.0	0	0	0.6735140596059943	0.11267483586957414	CHUK;PELI1
Role of second messengers in netrin-1 signaling_Homo sapiens_R-HSA-418890	2/10	0.8459508968935688	1.0	0	0	0.6735140596059943	0.11267483586957414	TRPC1;PLCG1
GP1b-IX-V activation signalling_Homo sapiens_R-HSA-430116	2/10	0.8459508968935688	1.0	0	0	0.6735140596059943	0.11267483586957414	GP1BA;YWHAZ
eNOS activation_Homo sapiens_R-HSA-203615	2/10	0.8459508968935688	1.0	0	0	0.6735140596059943	0.11267483586957414	DDAH2;CYGB
Acetylcholine regulates insulin secretion_Homo sapiens_R-HSA-399997	2/10	0.8459508968935688	1.0	0	0	0.6735140596059943	0.11267483586957414	MARCKS;PLCB1
Synthesis of pyrophosphates in the cytosol_Homo sapiens_R-HSA-1855167	2/10	0.8459508968935688	1.0	0	0	0.6735140596059943	0.11267483586957414	IPPK;PPIP5K2
Synthesis of PIPs at the late endosome membrane_Homo sapiens_R-HSA-1660517	2/10	0.8459508968935688	1.0	0	0	0.6735140596059943	0.11267483586957414	FIG4;MTM1
Regulation of signaling by NODAL_Homo sapiens_R-HSA-1433617	2/10	0.8459508968935688	1.0	0	0	0.6735140596059943	0.11267483586957414	LEFTY1;ACVR2B
Thyroxine biosynthesis_Homo sapiens_R-HSA-209968	2/10	0.8459508968935688	1.0	0	0	0.6735140596059943	0.11267483586957414	TSHB;SLC5A5
Platelet activation, signaling and aggregation_Homo sapiens_R-HSA-76002	68/253	0.854872484772127	1.0	0	0	0.9051177085614153	0.14192513746679009	LGALS3BP;APP;DGKE;SPARC;DAGLA;WDR1;PROS1;ITGB3;SERPINE1;ARRB2;CLU;ABHD12;TMSB4X;CFL1;TIMP3;PHACTR2;FAM3C;JAK2;VAV3;ABCC4;PRKCH;FCER1G;ACTN1;PRKCD;GP1BA;YWHAZ;VAV2;RHOB;F8;MMRN1;GAS6;DAGLB;CRK;RAPGEF3;DGKI;PDGFB;RASGRP2;CSF2RA;GNAI1;TTN;CDC42;GNG3;THPO;TBXA2R;PDPN;P2RY1;GNA12;CDC37L1;MAPK1;FYN;MAPK3;LYN;TGFB2;HSPA5;TGFB3;EGF;PCDH7;IGF2;FN1;VEGFC;IGF1;MAPK14;GNG11;VEGFA;SOD1;SELP;GNB5;BCAR1
Class B/2 (Secretin family receptors)_Homo sapiens_R-HSA-373080	21/84	0.8568078537551614	1.0	0	0	0.8418925745074929	0.1301074200283732	CALCA;ADCYAP1R1;WNT10A;WNT2B;FZD2;FZD5;DHH;FZD4;FZD7;WNT7B;WNT5A;FZD6;FZD9;GNG11;PTHLH;GNG3;WNT11;GNB5;WNT2;CD55;WNT4
Integrin alphaIIb beta3 signaling_Homo sapiens_R-HSA-354192	6/27	0.8568668675731201	1.0	0	0	0.7483489551177714	0.11559949823788523	ITGB3;FN1;RASGRP2;CRK;RAPGEF3;BCAR1
SHC-mediated cascade:FGFR4_Homo sapiens_R-HSA-5654719	5/23	0.8576440297486874	1.0	0	0	0.7320804995717329	0.11242278331517916	KLB;FGF16;FGF18;FRS3;FGF2
Branched-chain amino acid catabolism_Homo sapiens_R-HSA-70895	5/23	0.8576440297486874	1.0	0	0	0.7320804995717329	0.11242278331517916	ALDH6A1;MCCC1;PPM1K;BCAT1;ALDH9A1
Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks_Homo sapiens_R-HSA-5693565	14/58	0.8588711206633859	1.0	0	0	0.8128617960762	0.12366586930846277	MDC1;KDM4A;UBE2I;HIST1H2BJ;EYA3;EYA4;RAD50;KAT5;UBB;CHEK2;UBC;UBE2V2;NBN;RPS27A
GABA synthesis, release, reuptake and degradation_Homo sapiens_R-HSA-888590	4/19	0.8607801572483027	1.0	0	0	0.7089621680063097	0.10628487260064653	HSPA8;ALDH5A1;SYT1;ABAT
TP53 Regulates Transcription of Genes Involved in Cytochrome C Release_Homo sapiens_R-HSA-6803204	4/19	0.8607801572483027	1.0	0	0	0.7089621680063097	0.10628487260064653	CREBBP;PPP1R13B;PMAIP1;TRIAP1
Signaling by NODAL_Homo sapiens_R-HSA-1181150	4/19	0.8607801572483027	1.0	0	0	0.7089621680063097	0.10628487260064653	LEFTY1;SMAD3;PCSK6;ACVR2B
Diseases of glycosylation_Homo sapiens_R-HSA-3781865	22/88	0.8613332038177447	1.0	0	0	0.8418925745074929	0.1256725485049344	SPON1;SDC4;MUC16;THBS2;HSPG2;THSD1;DCN;ADAMTS10;THSD4;ADAMTS20;ADAMTSL1;ADAMTS5;ADAMTS3;ADAMTS1;GPC3;GPC2;CSPG5;THSD7A;FMOD;ADAMTS9;GPC6;ADAMTS7
TP53 Regulates Transcription of Cell Death Genes_Homo sapiens_R-HSA-5633008	10/43	0.8638838790939077	1.0	0	0	0.7831558832627841	0.11458895547158034	CREBBP;PPP1R13B;APAF1;IGFBP3;CHM;CASP2;PMAIP1;FAS;TRIAP1;NDRG1
Amine ligand-binding receptors_Homo sapiens_R-HSA-375280	10/43	0.8638838790939077	1.0	0	0	0.7831558832627841	0.11458895547158034	HRH1;CHRM1;HTR7;ADRB3;CHRM4;HTR1B;ADRB1;ADRA1B;HTR4;DRD4
Assembly of the primary cilium_Homo sapiens_R-HSA-5617833	49/187	0.8715472762135865	1.0	0	0	0.8824114684677465	0.1213184894702744	IFT172;ACTR1A;TUBA1A;PPP2R1A;TCTN3;CEP97;NINL;YWHAG;BBS4;OFD1;CCT2;MKKS;EXOC7;HAUS3;CSNK1D;HAUS6;CSNK1E;CYS1;HAUS5;TUBG1;DYNLL2;TMEM216;EXOC6;CEP63;SFI1;EXOC2;CNGB1;PAFAH1B1;EXOC1;FBF1;DCTN3;ASAP1;ARL13B;TMEM67;CCT8;PCNT;CCT5;CEP78;CCT4;CEP152;GBF1;IFT122;BBIP1;TUBB4A;IFT20;ATAT1;MKS1;IFT27;FGFR1OP
Stimuli-sensing channels_Homo sapiens_R-HSA-2672351	25/100	0.8739079710820037	1.0	0	0	0.8418925745074929	0.11347045387732566	RYR2;TTYH2;SRI;CLCN3;NALCN;CLCN1;UBB;UBC;RPS27A;ASIC3;TRPM3;TSC22D3;TRPC1;ANO6;MCOLN2;SLC9B2;TPCN1;CLCN7;CLCN5;CLCN4;TRPV6;OSTM1;SCNN1A;WNK3;SGK3
Vasopressin-like receptors_Homo sapiens_R-HSA-388479	1/6	0.8792788832852974	1.0	0	0	0.5612617163383286	0.07220809241477066	AVPR1A
Fructose metabolism_Homo sapiens_R-HSA-5652084	1/6	0.8792788832852974	1.0	0	0	0.5612617163383286	0.07220809241477066	ALDH1A1
Vitamins_Homo sapiens_R-HSA-211916	1/6	0.8792788832852974	1.0	0	0	0.5612617163383286	0.07220809241477066	CYP27B1
The retinoid cycle in cones (daylight vision)_Homo sapiens_R-HSA-2187335	1/6	0.8792788832852974	1.0	0	0	0.5612617163383286	0.07220809241477066	DHRS3
Pre-NOTCH Processing in the Endoplasmic Reticulum_Homo sapiens_R-HSA-1912399	1/6	0.8792788832852974	1.0	0	0	0.5612617163383286	0.07220809241477066	POGLUT1
FGFR1b ligand binding and activation_Homo sapiens_R-HSA-190370	1/6	0.8792788832852974	1.0	0	0	0.5612617163383286	0.07220809241477066	FGF2
Lectin pathway of complement activation_Homo sapiens_R-HSA-166662	1/6	0.8792788832852974	1.0	0	0	0.5612617163383286	0.07220809241477066	MASP2
Activation of C3 and C5_Homo sapiens_R-HSA-174577	1/6	0.8792788832852974	1.0	0	0	0.5612617163383286	0.07220809241477066	C3
LDL-mediated lipid transport_Homo sapiens_R-HSA-171052	1/6	0.8792788832852974	1.0	0	0	0.5612617163383286	0.07220809241477066	LDLRAP1
NADE modulates death signalling_Homo sapiens_R-HSA-205025	1/6	0.8792788832852974	1.0	0	0	0.5612617163383286	0.07220809241477066	CASP2
SMAD2/3 Phosphorylation Motif Mutants in Cancer_Homo sapiens_R-HSA-3304356	1/6	0.8792788832852974	1.0	0	0	0.5612617163383286	0.07220809241477066	SMAD3
CLEC7A/inflammasome pathway_Homo sapiens_R-HSA-5660668	1/6	0.8792788832852974	1.0	0	0	0.5612617163383286	0.07220809241477066	RELA
Metabolic disorders of biological oxidation enzymes_Homo sapiens_R-HSA-5579029	1/6	0.8792788832852974	1.0	0	0	0.5612617163383286	0.07220809241477066	FDXR
Transport and synthesis of PAPS_Homo sapiens_R-HSA-174362	1/6	0.8792788832852974	1.0	0	0	0.5612617163383286	0.07220809241477066	PAPSS2
Synthesis of 5-eicosatetraenoic acids_Homo sapiens_R-HSA-2142688	1/6	0.8792788832852974	1.0	0	0	0.5612617163383286	0.07220809241477066	GPX1
Synthesis of 15-eicosatetraenoic acid derivatives_Homo sapiens_R-HSA-2142770	1/6	0.8792788832852974	1.0	0	0	0.5612617163383286	0.07220809241477066	GPX1
Protein repair_Homo sapiens_R-HSA-5676934	1/6	0.8792788832852974	1.0	0	0	0.5612617163383286	0.07220809241477066	MSRB2
Activation of Matrix Metalloproteinases_Homo sapiens_R-HSA-1592389	7/32	0.8799462177409287	1.0	0	0	0.7366560026940563	0.09421424346137015	MMP13;MMP16;MMP2;MMP3;MMP17;TIMP2;MMP10
DNA strand elongation_Homo sapiens_R-HSA-69190	7/32	0.8799462177409287	1.0	0	0	0.7366560026940563	0.09421424346137015	PRIM2;FEN1;POLA2;CDC45;RFC4;RFC1;POLD2
Signal amplification_Homo sapiens_R-HSA-392518	7/32	0.8799462177409287	1.0	0	0	0.7366560026940563	0.09421424346137015	GNG3;TBXA2R;P2RY1;GNB5;MAPK14;GNG11;GNAI1
Thrombin signalling through proteinase activated receptors (PARs)_Homo sapiens_R-HSA-456926	7/32	0.8799462177409287	1.0	0	0	0.7366560026940563	0.09421424346137015	GNG3;GNA12;MAPK1;ARRB2;GNB5;GNG11;MAPK3
G-protein activation_Homo sapiens_R-HSA-202040	6/28	0.8806794321382383	1.0	0	0	0.7216222067207081	0.091690463115418	GNAO1;GNG3;GNAT2;GNB5;GNG11;GNAI1
Visual phototransduction_Homo sapiens_R-HSA-2187338	24/97	0.8826893110189943	1.0	0	0	0.8332132696156631	0.1039700152468634	SDC4;ABCA4;GUCA1B;LPL;MYO7A;LRP2;HSPG2;DHRS3;RBP4;AKR1B10;RBP2;RBP1;NMT1;NAPEPLD;GPC3;RDH5;GPC2;APOE;GNB5;PPEF1;GPC6;LRP12;CNGB1;METAP2
Phase 0 - rapid depolarisation_Homo sapiens_R-HSA-5576892	10/44	0.8827422927646624	1.0	0	0	0.7653568859159026	0.0954568225057402	CACNB1;CACNB2;CACNG8;CACNB3;SCN10A;CACNB4;CACNA2D1;CACNA1C;FGF13;SCN3A
Processive synthesis on the C-strand of the telomere_Homo sapiens_R-HSA-174414	2/11	0.8829550439071082	1.0	0	0	0.6122855087327221	0.07621790786741879	FEN1;POLD2
FGFR1c ligand binding and activation_Homo sapiens_R-HSA-190373	2/11	0.8829550439071082	1.0	0	0	0.6122855087327221	0.07621790786741879	FGF5;FGF2
Signaling by activated point mutants of FGFR1_Homo sapiens_R-HSA-1839122	2/11	0.8829550439071082	1.0	0	0	0.6122855087327221	0.07621790786741879	FGF5;FGF2
Signaling by FGFR4 in disease_Homo sapiens_R-HSA-5655291	2/11	0.8829550439071082	1.0	0	0	0.6122855087327221	0.07621790786741879	GAB1;PLCG1
MyD88 deficiency (TLR2/4)_Homo sapiens_R-HSA-5602498	2/11	0.8829550439071082	1.0	0	0	0.6122855087327221	0.07621790786741879	LY96;TLR4
IRAK4 deficiency (TLR2/4)_Homo sapiens_R-HSA-5603041	2/11	0.8829550439071082	1.0	0	0	0.6122855087327221	0.07621790786741879	LY96;TLR4
RHO GTPases activate KTN1_Homo sapiens_R-HSA-5625970	2/11	0.8829550439071082	1.0	0	0	0.6122855087327221	0.07621790786741879	CDC42;KLC4
Sodium/Calcium exchangers_Homo sapiens_R-HSA-425561	2/11	0.8829550439071082	1.0	0	0	0.6122855087327221	0.07621790786741879	SRI;SLC8A1
Phenylalanine and tyrosine catabolism_Homo sapiens_R-HSA-71182	2/11	0.8829550439071082	1.0	0	0	0.6122855087327221	0.07621790786741879	FAH;ASRGL1
Diseases associated with the TLR signaling cascade_Homo sapiens_R-HSA-5602358	5/24	0.8829557597948273	1.0	0	0	0.7015771454229107	0.08733245060261655	CHUK;LY96;TLR4;RELA;TLR3
Diseases of Immune System_Homo sapiens_R-HSA-5260271	5/24	0.8829557597948273	1.0	0	0	0.7015771454229107	0.08733245060261655	CHUK;LY96;TLR4;RELA;TLR3
Pyrimidine metabolism_Homo sapiens_R-HSA-73848	5/24	0.8829557597948273	1.0	0	0	0.7015771454229107	0.08733245060261655	NT5E;UCK2;CAD;NT5M;UMPS
Pyruvate metabolism and Citric Acid (TCA) cycle_Homo sapiens_R-HSA-71406	11/48	0.8845779026159865	1.0	0	0	0.7717348599652017	0.09464918570777409	CS;PDHX;MDH2;IDH3G;PDK4;OGDH;PDK3;D2HGDH;SDHC;ACO2;SLC16A3
Cell surface interactions at the vascular wall_Homo sapiens_R-HSA-202733	25/101	0.8861992423928622	1.0	0	0	0.8335570044628642	0.100704918412439	PROS1;ITGB3;ITGB2;SLC3A2;SLC7A11;F11R;GRB14;OLR1;FYN;PLCG1;SLC16A3;LYN;CD74;CXADR;FCER1G;PPIL2;ITGA3;FN1;ATP1B1;MERTK;SELP;SLC7A6;CEACAM1;TEK;GAS6
FCERI mediated MAPK activation_Homo sapiens_R-HSA-2871796	77/289	0.8873855990930956	1.0	0	0	0.8972419133159438	0.10719857728435782	KLB;IRS1;RASGRF2;ITGB3;IRS2;ARRB2;FGF2;DUSP16;FGF5;PSMD9;DUSP10;PPP2R1A;PSMD2;PSMD3;JAK2;SPTAN1;DUSP4;VAV3;PDGFRA;MAP2K4;KSR1;PAQR3;PPP2R5B;PPP2R5A;GFRA1;NRG1;FOS;FRS3;SPTB;DUSP6;VAV2;RBX1;BTC;CNKSR1;PSMA2;NRG4;PSME3;PSME4;KIT;PSMD12;PSMD11;PSMD14;PDGFB;PHB;CSF2RA;PSMA7;EGFR;PSMB10;RASGRP3;PPP2CA;PSMB6;MAPK9;PSMB2;UBB;PSMB3;PSMB1;UBC;MAPK1;FYN;PLCG1;PSMF1;RPS27A;PAK2;SPTBN1;MAPK3;LYN;EGF;FN1;PSMB8;FGF16;PSMC5;PSMC2;FGF18;NF1;TEK;FGFR3;MAP3K11
FGFR2 ligand binding and activation_Homo sapiens_R-HSA-190241	4/20	0.8876221890247662	1.0	0	0	0.6735140596059943	0.08028899769987992	FGF5;FGF16;FGF18;FGF2
G beta:gamma signalling through PLC beta_Homo sapiens_R-HSA-418217	4/20	0.8876221890247662	1.0	0	0	0.6735140596059943	0.08028899769987992	GNG3;GNB5;PLCB1;GNG11
eNOS activation and regulation_Homo sapiens_R-HSA-203765	4/20	0.8876221890247662	1.0	0	0	0.6735140596059943	0.08028899769987992	DDAH2;WASL;PTS;CYGB
Metabolism of nitric oxide_Homo sapiens_R-HSA-202131	4/20	0.8876221890247662	1.0	0	0	0.6735140596059943	0.08028899769987992	DDAH2;WASL;PTS;CYGB
Interferon Signaling_Homo sapiens_R-HSA-913531	51/196	0.8879003677519668	1.0	0	0	0.8762555367322885	0.10418305113676625	EIF4A2;EIF4A1;NUP107;EIF4A3;IFI35;ICAM1;TRIM8;TRIM6;TRIM68;TRIM26;JAK2;KPNA2;KPNA1;NDC1;IFNAR2;TRIM62;GBP7;DDX58;IFNGR2;PRKCD;MID1;PIAS1;IRF1;NUP50;IRF5;EIF4E2;KPNB1;IFNAR1;POM121;SP100;RNASEL;AAAS;UBB;NUP85;UBC;NUP88;NUP43;PLCG1;RPS27A;GBP2;MAPK3;NUP155;STAT1;STAT2;EIF2AK2;PSMB8;NUP35;NUPL2;XAF1;PTPN2;EIF4G1
RHO GTPases activate PKNs_Homo sapiens_R-HSA-5625740	14/60	0.8912337096556747	1.0	0	0	0.7857664028736601	0.09047988982972886	PPP1R12A;KDM4C;KDM1A;HIST1H2BJ;YWHAZ;RHOB;PPP1CB;AR;MYH9;MYH11;SFN;PPP1R12B;MYH10;YWHAG
Polo-like kinase mediated events_Homo sapiens_R-HSA-156711	3/16	0.896181928201263	1.0	0	0	0.6314194308806197	0.06921104673590554	MYBL2;PKMYT1;CDC25A
Platelet Aggregation (Plug Formation)_Homo sapiens_R-HSA-76009	8/37	0.8986736066142739	1.0	0	0	0.728123307682156	0.07778932527852206	THPO;ITGB3;FN1;GP1BA;RASGRP2;CRK;RAPGEF3;BCAR1
Pre-NOTCH Transcription and Translation_Homo sapiens_R-HSA-1912408	9/41	0.8987676466154428	1.0	0	0	0.7392227483480425	0.07889778764344386	CREBBP;KAT2A;TFDP2;AGO3;MAML1;AGO4;E2F3;MAML3;MAMLD1
CD28 co-stimulation_Homo sapiens_R-HSA-389356	7/33	0.8993342740068496	1.0	0	0	0.7143330935215091	0.07579108761382554	PRR5;CDC42;LYN;FYN;PAK2;MAP3K14;MTOR
G0 and Early G1_Homo sapiens_R-HSA-1538133	5/25	0.904307007021672	1.0	0	0	0.6735140596059943	0.06774633218183448	TFDP2;HDAC1;MYBL2;CDC6;CDC25A
ADP signalling through P2Y purinoceptor 1_Homo sapiens_R-HSA-418592	5/25	0.904307007021672	1.0	0	0	0.6735140596059943	0.06774633218183448	GNG3;P2RY1;GNB5;MAPK14;GNG11
Cytokine Signaling in Immune system_Homo sapiens_R-HSA-1280215	170/620	0.9046744791372362	1.0	0	0	0.9233660494598308	0.09250289536701785	EIF4A2;KLB;CNTFR;EIF4A1;CNTF;CSF3;NUP107;IRS1;IL23R;EIF4A3;INPPL1;IRS2;IFI35;FGF2;IL27RA;ICAM1;FGF5;PSMD9;IL18RAP;PPP2R1A;PSMD2;PSMD3;TNFSF11;TRIM26;LGALS9;KPNA2;BTRC;MAP3K7;KPNA1;IFNAR2;MAP2K4;PDGFRA;GBP7;PRKCD;PAQR3;LIFR;FRS3;MID1;RBX1;PIAS1;BTC;TXLNA;PSME3;PSME4;SQSTM1;KPNB1;IFNAR1;POM121;PSMD12;PSMD11;PSMD14;PDGFB;IL20RB;PHB;TNFRSF11A;AAAS;CSF2RA;RASGRP3;SOCS2;UBB;NUP85;IRAK2;UBC;NUP88;PLCG1;PSMF1;SPTBN1;LYN;TNFSF18;STAT5A;NUP155;TNFSF15;TNFSF13;FN1;LIF;EIF2AK2;IFNLR1;IL22RA1;FGF16;IL6;FGF18;NF1;TAB1;XAF1;MAP3K14;FGFR3;MAP3K11;EIF4G1;EDA;RASGRF2;ITGB3;ARRB2;TNFRSF13C;DUSP16;TRIM8;TRIM6;DUSP10;TRIM68;JAK2;SPTAN1;DUSP4;NDC1;TRIM62;KSR1;CHUK;RIPK2;DDX58;IFNGR2;IL18;PPP2R5B;PPP2R5A;TRAF2;NRG1;GFRA1;IRAK3;IL17RE;TNFRSF1B;OSMR;SPTB;YWHAZ;DUSP6;TNFRSF1A;CNKSR1;PSMA2;NRG4;IRF1;NUP50;KIT;PELI1;TNFRSF25;IRF5;EIF4E2;CRK;BIRC2;RNASEL;SP100;CTF1;NOD1;CBL;PSMA7;EGFR;RELA;PSMB10;PSMB6;PPP2CA;PSMB2;PSMB3;PSMB1;PTK2B;MAPK1;FYN;NUP43;STX3;RPS27A;GBP2;MAPK3;IL33;IL10RB;STAT1;EGF;STAT2;STAT3;PSMB8;PSMC5;TEC;PSMC2;NUP35;TEK;NUPL2;PTPN2
Cell Cycle, Mitotic_Homo sapiens_R-HSA-69278	125/462	0.9053171709593026	1.0	0	0	0.9111391498998841	0.09063094885700819	NUP107;UBE2D1;SMC3;PPP1CB;GOLGA2;PSMD9;CDC23;CCND2;PPP2R1A;MYC;PSMD2;PSMD3;CDC27;BANF1;BTRC;RAB2A;ANAPC7;CSNK1D;CSNK1E;CDC25A;PSME3;PSME4;ANAPC4;OPTN;ANAPC1;BLZF1;POM121;PSMD12;PSMD11;ANAPC16;PSMD14;CDCA5;CDCA8;HMMR;AAAS;PKMYT1;ANAPC10;SKA2;ORC5;ORC4;ORC1;UBB;NUP85;UBC;NUP88;PSMF1;CEP78;NUP155;NEK6;CDC6;POLA2;TUBGCP6;FGFR1OP;MNAT1;FEN1;HSP90AB1;MCM10;ACTR1A;TUBA1A;MYBL2;SPDL1;NINL;YWHAG;NDEL1;OFD1;NDC1;NUDC;SEC13;PPP1R12A;RFC4;RFC1;PPP2R5B;HAUS3;PPP2R5A;HAUS6;HAUS5;TUBG2;RANGAP1;TUBG1;DBF4;TFDP2;INCENP;PSMA2;GORASP2;NUP50;CEP63;PPP1R12B;SFI1;PAFAH1B1;RAB1A;PRIM2;HIST1H2BJ;HDAC1;RAB1B;USO1;MIS12;DCTN3;HDAC8;PSMA7;PSMB10;AURKA;PSMB6;PPP2CA;CDC45;PSMB2;PSMB3;PSMB1;POLD2;MAPK1;E2F3;NUP43;RPS27A;PCNT;MAPK3;CDKN2B;CDKN2C;CDKN2A;CEP152;TUBB4A;CDK11B;PSMB8;PSMC5;PSMC2;NUP35;NUPL2
Role of LAT2/NTAL/LAB on calcium mobilization_Homo sapiens_R-HSA-2730905	41/162	0.9070174842637125	1.0	0	0	0.8522863099952397	0.08317764833518744	KLB;PRR5;GSK3B;IRS1;PDGFB;PTEN;IRS2;FGF2;FOXO1;EGFR;FGF5;PPP2CA;PPP2R1A;PIP4K2A;MAPK1;FYN;IER3;MAPK3;LYN;PDGFRA;CHUK;EGF;BAD;GAB1;PPP2R5B;TSC2;PPP2R5A;NRG1;MTOR;BTC;LAT2;FGF16;AGO3;AGO4;NRG4;FGF18;AKT1S1;KIT;RPS6KB2;MDM2;FGFR3
Presynaptic function of Kainate receptors_Homo sapiens_R-HSA-500657	4/21	0.9098206272063485	1.0	0	0	0.6414419615295184	0.06062127621973278	GNG3;GNB5;PLCB1;GNG11
Ethanol oxidation_Homo sapiens_R-HSA-71384	2/12	0.9115697816065772	1.0	0	0	0.5612617163383286	0.051965612001052965	ALDH1B1;ALDH1A1
TP53 Regulates Transcription of Caspase Activators and Caspases_Homo sapiens_R-HSA-6803207	2/12	0.9115697816065772	1.0	0	0	0.5612617163383286	0.051965612001052965	APAF1;CASP2
Pyrimidine catabolism_Homo sapiens_R-HSA-73621	2/12	0.9115697816065772	1.0	0	0	0.5612617163383286	0.051965612001052965	NT5E;NT5M
M Phase_Homo sapiens_R-HSA-68886	70/268	0.9139153522137491	1.0	0	0	0.8795892569481268	0.07917827137096967	NUP107;UBE2D1;SMC3;GOLGA2;PSMD9;CDC23;PPP2R1A;PSMD2;PSMD3;CDC27;BANF1;SPDL1;NDEL1;NDC1;RAB2A;NUDC;SEC13;ANAPC7;PPP2R5B;PPP2R5A;RANGAP1;INCENP;PSMA2;GORASP2;PSME3;NUP50;PSME4;ANAPC4;BLZF1;ANAPC1;PAFAH1B1;RAB1A;POM121;PSMD12;PSMD11;ANAPC16;PSMD14;HIST1H2BJ;CDCA5;RAB1B;USO1;MIS12;CDCA8;AAAS;HDAC8;ANAPC10;PSMA7;PSMB10;SKA2;PPP2CA;PSMB6;PSMB2;UBB;NUP85;PSMB3;PSMB1;UBC;MAPK1;NUP88;NUP43;PSMF1;RPS27A;MAPK3;NUP155;NEK6;PSMB8;PSMC5;PSMC2;NUP35;NUPL2
Cell Cycle_Homo sapiens_R-HSA-1640170	154/566	0.9139435104605536	1.0	0	0	0.9162647100646919	0.08245146733012237	MDC1;NUP107;PRDM9;HJURP;UBE2D1;SMC3;PPP1CB;GOLGA2;PSMD9;CDC23;CCND2;KAT5;PPP2R1A;MYC;PSMD2;CHEK2;PSMD3;CDC27;BANF1;NBN;BTRC;RAB2A;ANAPC7;HUS1;CSNK1D;CSNK1E;CDC25A;PSME3;PSME4;NHP2;UBE2V2;ANAPC4;OPTN;ANAPC1;BLZF1;POM121;PSMD12;PSMD11;ANAPC16;PSMD14;CDCA5;CDCA8;HMMR;AAAS;PKMYT1;ANAPC10;SKA2;ORC5;ORC4;SYCE2;ORC1;UBB;NUP85;UBC;NUP88;SFN;PSMF1;CEP78;UBE2I;NUP155;NEK6;CDC6;HSPA2;POLA2;MDM2;RAD17;TUBGCP6;FGFR1OP;MNAT1;RAD9A;WRAP53;FEN1;HSP90AB1;MCM10;ACTR1A;TUBA1A;EXO1;MYBL2;SPDL1;NINL;YWHAG;NDEL1;OFD1;NDC1;NUDC;SEC13;PPP1R12A;RFC4;RFC1;TOP3A;PPP2R5B;HAUS3;PPP2R5A;HAUS6;TEX15;HAUS5;TUBG2;RANGAP1;TUBG1;YWHAZ;DBF4;TFDP2;INCENP;PSMA2;GORASP2;NUP50;TERF2IP;CEP63;PPP1R12B;SFI1;PAFAH1B1;RAB1A;PRIM2;HIST1H2BJ;HDAC1;RAB1B;USO1;MIS12;DCTN3;HDAC8;PSMA7;PSMB10;AURKA;PSMB6;PPP2CA;CDC45;PSMB2;PSMB3;PSMB1;POLD2;MAPK1;E2F3;NUP43;RPS27A;PCNT;MAPK3;CDKN2B;NPM1;CENPW;CDKN2C;CDKN2A;CEP152;MLH1;TUBB4A;CDK11B;PSMB8;MLH3;PSMC5;RAD50;MIS18A;PSMC2;NUP35;RAD1;NUPL2
Opioid Signalling_Homo sapiens_R-HSA-111885	19/81	0.9145560415234624	1.0	0	0	0.7899238970687587	0.07055326301058247	PDE1A;PRKCD;ADCY4;ADCY1;GNG11;ADCY6;GNAI1;PPP2CA;GNAO1;GNG3;PPP3R1;ADCY9;PLCB4;GNAT2;PPP2R1A;CAMK4;MAPK1;GNB5;PLCB1
Cation-coupled Chloride cotransporters_Homo sapiens_R-HSA-426117	1/7	0.9151373394899363	1.0	0	0	0.48108147114713873	0.042662847120465155	SLC12A7
