	NGenes	Direction	PValue	FDR
PID_HIF2PATHWAY	32	Up	0.710313098727879	0.880988382820855
MIKKELSEN_IPS_LCP_WITH_H3K27ME3	2	Up	0.710721508038337	0.881262860421457
HASLINGER_B_CLL_WITH_6Q21_DELETION	16	Down	0.710905147184747	0.881262860421457
REACTOME_SIGNALING_BY_GPCR	285	Down	0.711547895625985	0.88182969129456
REACTOME_MEIOTIC_SYNAPSIS	35	Down	0.711901696687398	0.882038224146962
WALLACE_PROSTATE_CANCER_RACE_DN	67	Up	0.712651139676491	0.882653835542976
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_DN	540	Up	0.712915412586939	0.882653835542976
KYNG_DNA_DAMAGE_UP	174	Down	0.712955559210144	0.882653835542976
MIKKELSEN_ES_LCP_WITH_H3K27ME3	4	Up	0.713645796619662	0.883045319592322
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND	15	Down	0.713706075983273	0.883045319592322
TERAMOTO_OPN_TARGETS_CLUSTER_5	7	Down	0.713950983337065	0.883045319592322
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_C	69	Down	0.714014768303089	0.883045319592322
GERHOLD_RESPONSE_TO_TZD_UP	5	Down	0.714711354848668	0.883651998310513
WILLIAMS_ESR1_TARGETS_DN	5	Down	0.714877068889826	0.883651998310513
KEGG_LEISHMANIA_INFECTION	41	Down	0.715166333068927	0.883779762778705
MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_UP	226	Up	0.715453513309609	0.883904886245811
SAGIV_CD24_TARGETS_UP	21	Down	0.716307281083153	0.884729751693767
DEBOSSCHER_NFKB_TARGETS_REPRESSED_BY_GLUCOCORTICOIDS	10	Down	0.716588568789764	0.884847287279621
SERVITJA_LIVER_HNF1A_TARGETS_DN	80	Up	0.716836983353003	0.884924180436296
REACTOME_SIGNALING_BY_NOTCH3	11	Up	0.717192442810784	0.885133144632
TESAR_ALK_AND_JAK_TARGETS_MOUSE_ES_D4_DN	2	Down	0.717771969486244	0.885618464297328
KORKOLA_YOLK_SAC_TUMOR	35	Down	0.718972544246245	0.886599170374329
DAIRKEE_TERT_TARGETS_DN	95	Up	0.718991036985751	0.886599170374329
YANG_MUC2_TARGETS_DUODENUM_6MO_UP	1	Up	0.719126293850108	0.886599170374329
BOQUEST_STEM_CELL_CULTURED_VS_FRESH_DN	17	Down	0.719553445947288	0.886895795186261
IKEDA_MIR30_TARGETS_DN	23	Up	0.720055435146772	0.887212351180824
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	14	Down	0.720489406473275	0.887212351180824
MIKKELSEN_MCV6_ICP_WITH_H3K4ME3_AND_H3K27ME3	16	Up	0.720510107072724	0.887212351180824
PID_TCPTP_PATHWAY	42	Down	0.720561018598465	0.887212351180824
CHANG_IMMORTALIZED_BY_HPV31_DN	45	Up	0.720743395090522	0.887212351180824
LIU_SOX4_TARGETS_DN	286	Down	0.721229111390973	0.887580428566576
WHITE_NEUROBLASTOMA_WITH_1P36.3_DELETION	18	Down	0.721429312700844	0.887597037417135
KEGG_SULFUR_METABOLISM	7	Up	0.7221488020394	0.888045952106173
PID_RHOA_PATHWAY	40	Down	0.72216778520035	0.888045952106173
YU_BAP1_TARGETS	28	Down	0.722500556790168	0.888225406511626
SENESE_HDAC1_TARGETS_UP	384	Down	0.723411854748385	0.888770762193971
BIOCARTA_MET_PATHWAY	36	Down	0.723497160596508	0.888770762193971
LANDIS_BREAST_CANCER_PROGRESSION_DN	58	Down	0.723505016762867	0.888770762193971
TSUNODA_CISPLATIN_RESISTANCE_DN	37	Up	0.724186741701139	0.889378395775566
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM4	173	Up	0.724815159669901	0.88973049018992
WILCOX_RESPONSE_TO_PROGESTERONE_UP	133	Up	0.7248503256947	0.88973049018992
TOOKER_GEMCITABINE_RESISTANCE_UP	69	Down	0.725185134383933	0.88973049018992
JAERVINEN_AMPLIFIED_IN_LARYNGEAL_CANCER	37	Up	0.725222055003353	0.88973049018992
BIOCARTA_CARM1_PATHWAY	13	Down	0.72576824510287	0.890094522241998
PID_SHP2_PATHWAY	49	Up	0.725948049702991	0.890094522241998
KEGG_CHRONIC_MYELOID_LEUKEMIA	70	Down	0.726080470604642	0.890094522241998
OXFORD_RALB_TARGETS_DN	8	Down	0.727237125241586	0.891282622685873
PID_NFKAPPAB_CANONICAL_PATHWAY	21	Up	0.728372082292869	0.89210307145497
REACTOME_FANCONI_ANEMIA_PATHWAY	21	Up	0.728561837382185	0.89210307145497
KEGG_TASTE_TRANSDUCTION	17	Up	0.728887688457368	0.89210307145497
HUMMERICH_BENIGN_SKIN_TUMOR_DN	9	Up	0.729010781497236	0.89210307145497
WANG_NFKB_TARGETS	13	Up	0.729145215160992	0.89210307145497
NIELSEN_GIST_AND_SYNOVIAL_SARCOMA_DN	13	Up	0.729260137600021	0.89210307145497
KRASNOSELSKAYA_ILF3_TARGETS_UP	30	Up	0.729345342209437	0.89210307145497
SHANK_TAL1_TARGETS_DN	4	Up	0.729436258838809	0.89210307145497
OKAMOTO_LIVER_CANCER_MULTICENTRIC_OCCURRENCE_UP	22	Down	0.729595444218958	0.89210307145497
KAYO_AGING_MUSCLE_UP	163	Up	0.729818203117818	0.892145985503242
KINNEY_DNMT1_METHYLATION_TARGETS	1	Down	0.730023503299873	0.892167541050796
MIKKELSEN_ES_HCP_WITH_H3K27ME3	14	Up	0.730546001510513	0.892576636129781
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_30	4	Down	0.731931601481246	0.893682070285477
WILLIAMS_ESR2_TARGETS_UP	22	Down	0.732114249966221	0.893682070285477
REACTOME_CHYLOMICRON_MEDIATED_LIPID_TRANSPORT	10	Down	0.732133817071692	0.893682070285477
FRASOR_RESPONSE_TO_ESTRADIOL_DN	71	Down	0.732334204274508	0.893682070285477
BIOCARTA_PAR1_PATHWAY	31	Up	0.732390691172112	0.893682070285477
VANDESLUIS_COMMD1_TARGETS_GROUP_3_DN	23	Up	0.733072448835691	0.894284429500866
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_14	3	Up	0.73398586354868	0.894474182881307
BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_UP	40	Up	0.734061429000912	0.894474182881307
REACTOME_SIGNALLING_TO_ERKS	33	Down	0.734202492761645	0.894474182881307
LU_IL4_SIGNALING	72	Down	0.734235260255153	0.894474182881307
LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_SMALL_VS_HUGE_DN	29	Down	0.734347525741129	0.894474182881307
ZHAN_MULTIPLE_MYELOMA_MS_UP	37	Down	0.734356906980593	0.894474182881307
BIOCARTA_HCMV_PATHWAY	16	Up	0.735900131774461	0.895883872740492
ST_GA12_PATHWAY	16	Up	0.736020341433561	0.895883872740492
REACTOME_ADP_SIGNALLING_THROUGH_P2RY1	19	Down	0.736426279613822	0.895883872740492
TRAYNOR_RETT_SYNDROM_UP	30	Down	0.736654048481442	0.895883872740492
HOLLERN_SQUAMOUS_BREAST_TUMOR	71	Up	0.736661553810242	0.895883872740492
BROWNE_HCMV_INFECTION_16HR_DN	69	Down	0.736864939173918	0.895883872740492
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_DN	11	Up	0.736966189415543	0.895883872740492
BALLIF_DEVELOPMENTAL_DISABILITY_P16_P12_DELETION	6	Up	0.737088637014471	0.895883872740492
PID_CXCR4_PATHWAY	82	Down	0.737224673191267	0.895883872740492
ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN	192	Up	0.737522291100419	0.895883872740492
KEEN_RESPONSE_TO_ROSIGLITAZONE_UP	33	Down	0.737689107359765	0.895883872740492
MCCOLLUM_GELDANAMYCIN_RESISTANCE_DN	4	Up	0.737775633525248	0.895883872740492
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_DN	56	Down	0.739027377567605	0.896947505556013
MCCABE_HOXC6_TARGETS_CANCER_DN	19	Down	0.739028897615251	0.896947505556013
FONTAINE_THYROID_TUMOR_UNCERTAIN_MALIGNANCY_DN	16	Down	0.739485219919182	0.897045695819936
FIGUEROA_AML_METHYLATION_CLUSTER_7_UP	88	Up	0.739885272363396	0.897045695819936
VALK_AML_CLUSTER_10	25	Down	0.740065779612819	0.897045695819936
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	61	Up	0.740228985906428	0.897045695819936
MARCHINI_TRABECTEDIN_RESISTANCE_UP	16	Down	0.740250312481917	0.897045695819936
NAKAMURA_LUNG_CANCER_DIFFERENTIATION_MARKERS	4	Up	0.740289187147217	0.897045695819936
TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_DN	27	Up	0.740430650062564	0.897045695819936
BIOCARTA_IL17_PATHWAY	4	Up	0.740647406590596	0.897079686861578
BIOCARTA_CARM_ER_PATHWAY	32	Down	0.741191208448347	0.897509680326908
KEGG_PROSTATE_CANCER	82	Up	0.742819689412827	0.899233265149431
FARMER_BREAST_CANCER_BASAL_VS_LULMINAL	266	Up	0.74315692694721	0.899233265149431
WHITFIELD_CELL_CYCLE_G1_S	131	Down	0.743726671923664	0.899233265149431
AGARWAL_AKT_PATHWAY_TARGETS	9	Down	0.743745611666048	0.899233265149431
REACTOME_SIGNALING_BY_FGFR_MUTANTS	33	Up	0.743793384446701	0.899233265149431
FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_DN	35	Down	0.743864027230707	0.899233265149431
ZEMBUTSU_SENSITIVITY_TO_VINBLASTINE	11	Up	0.743938668875202	0.899233265149431
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM	11	Down	0.744134572452602	0.899241422836723
MCGARVEY_SILENCED_BY_METHYLATION_IN_COLON_CANCER	24	Down	0.744991867684399	0.899308099914259
VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_UP	14	Up	0.745016601556105	0.899308099914259
DACOSTA_UV_RESPONSE_VIA_ERCC3_UP	290	Down	0.745037373980183	0.899308099914259
HASEGAWA_TUMORIGENESIS_BY_RET_C634R	8	Up	0.745083628664478	0.899308099914259
SHIPP_DLBCL_CURED_VS_FATAL_DN	38	Down	0.745135592251213	0.899308099914259
ZEMBUTSU_SENSITIVITY_TO_DOXORUBICIN	17	Up	0.745528460716943	0.899553883819378
KEGG_ACUTE_MYELOID_LEUKEMIA	52	Up	0.745930434527071	0.899810526704312
ZIRN_TRETINOIN_RESPONSE_WT1_UP	17	Down	0.746402049571129	0.900151025789231
AMIT_EGF_RESPONSE_120_HELA	65	Up	0.746933898723699	0.900489435346186
LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_DN	36	Up	0.747061492007858	0.900489435346186
HEIDENBLAD_AMPLIFIED_IN_BONE_CANCER	4	Up	0.747987974545316	0.901377650440667
BIOCARTA_MTA3_PATHWAY	16	Up	0.748264934805198	0.901479403850217
BIOCARTA_RARRXR_PATHWAY	15	Up	0.748591077535584	0.901479403850217
GAUSSMANN_MLL_AF4_FUSION_TARGETS_D_UP	24	Up	0.748641288683353	0.901479403850217
LEE_AGING_NEOCORTEX_UP	77	Up	0.749035100473211	0.901681678121808
MILI_PSEUDOPODIA	42	Down	0.749188605086483	0.901681678121808
TURJANSKI_MAPK1_AND_MAPK2_TARGETS	12	Down	0.749475652982144	0.901798849475351
PID_ERBB1_DOWNSTREAM_PATHWAY	103	Down	0.749930446999054	0.902117749249368
KAPOSI_LIVER_CANCER_MET_DN	4	Up	0.750894089657873	0.903043979813415
DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_UP	12	Up	0.751111780421749	0.903043979813415
HOSHIDA_LIVER_CANCER_LATE_RECURRENCE_UP	49	Up	0.751276234373972	0.903043979813415
MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK_UP	35	Down	0.75157598702879	0.903043979813415
KEGG_LINOLEIC_ACID_METABOLISM	8	Up	0.752005485012817	0.903043979813415
ZEILSTRA_CD44_TARGETS_DN	5	Up	0.752100172185639	0.903043979813415
WANG_THOC1_TARGETS_DN	14	Down	0.752215588460295	0.903043979813415
PID_GLYPICAN_1PATHWAY	21	Down	0.752220058910627	0.903043979813415
YAMASHITA_LIVER_CANCER_STEM_CELL_UP	37	Down	0.752732298751005	0.903430787241171
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	4	Up	0.753454758705901	0.903756003058797
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP	14	Up	0.753666218750791	0.903756003058797
PID_PS1_PATHWAY	38	Down	0.753717078640229	0.903756003058797
NADLER_OBESITY_DN	39	Down	0.753935716795904	0.903756003058797
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	23	Up	0.753953787995622	0.903756003058797
BAUS_TFF2_TARGETS_DN	7	Down	0.754653620609961	0.904291437502138
NAKAMURA_ALVEOLAR_EPITHELIUM	1	Down	0.754834552333115	0.904291437502138
SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_DN	43	Down	0.754971122306686	0.904291437502138
VANASSE_BCL2_TARGETS_UP	24	Up	0.755469920904188	0.904660958180985
BOYAULT_LIVER_CANCER_SUBCLASS_G23_UP	48	Down	0.756624648300988	0.905815557296122
LIN_MELANOMA_COPY_NUMBER_DN	38	Down	0.757079163993957	0.906131506955507
ZHAN_LATE_DIFFERENTIATION_GENES_DN	11	Down	0.75782105298929	0.906629143215287
BIOCARTA_GH_PATHWAY	23	Up	0.75787635993638	0.906629143215287
HOEGERKORP_CD44_TARGETS_TEMPORAL_DN	18	Up	0.7591237469674	0.907888472368677
KIM_ALL_DISORDERS_CALB1_CORR_UP	478	Up	0.759422454854185	0.907888472368677
REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	17	Down	0.759786758597142	0.907888472368677
REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION	18	Up	0.760187187261996	0.907888472368677
GARY_CD5_TARGETS_UP	425	Up	0.760202358523265	0.907888472368677
REACTOME_INTRINSIC_PATHWAY	7	Up	0.760519858037981	0.907888472368677
BIOCARTA_SPRY_PATHWAY	17	Down	0.760741098976327	0.907888472368677
REN_ALVEOLAR_RHABDOMYOSARCOMA_DN	402	Up	0.760812921634017	0.907888472368677
HOLLERN_SOLID_NODULAR_BREAST_TUMOR_UP	7	Down	0.761533999357979	0.907888472368677
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_15	29	Up	0.761635517293667	0.907888472368677
RAO_BOUND_BY_SALL4	184	Down	0.762060670085141	0.907888472368677
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX4_DN	32	Up	0.762074018987937	0.907888472368677
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP	124	Up	0.762157884209976	0.907888472368677
ZHANG_INTERFERON_RESPONSE	18	Up	0.762265059587877	0.907888472368677
GAVIN_FOXP3_TARGETS_CLUSTER_P4	76	Up	0.762403822106633	0.907888472368677
CHEBOTAEV_GR_TARGETS_UP	58	Up	0.762695618800086	0.907888472368677
FIGUEROA_AML_METHYLATION_CLUSTER_6_DN	15	Down	0.763120706399901	0.907888472368677
ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_DN	31	Down	0.76323058421299	0.907888472368677
RIGGI_EWING_SARCOMA_PROGENITOR_DN	151	Up	0.763332053409673	0.907888472368677
ROYLANCE_BREAST_CANCER_16Q_COPY_NUMBER_DN	18	Down	0.763739672154477	0.907888472368677
BROWNE_HCMV_INFECTION_4HR_DN	218	Down	0.763760351961725	0.907888472368677
MULLIGHAN_NPM1_SIGNATURE_3_UP	282	Up	0.763897314028126	0.907888472368677
REACTOME_FRS2_MEDIATED_CASCADE	24	Up	0.763940964770231	0.907888472368677
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN	82	Down	0.76405091610506	0.907888472368677
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	7	Down	0.764088454819794	0.907888472368677
TAYLOR_METHYLATED_IN_ACUTE_LYMPHOBLASTIC_LEUKEMIA	59	Down	0.764125580902434	0.907888472368677
MIKKELSEN_MCV6_ICP_WITH_H3K27ME3	26	Up	0.764271650898791	0.907888472368677
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	8	Up	0.764276328653649	0.907888472368677
PID_TCR_PATHWAY	46	Up	0.766371075431935	0.910047780124937
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	42	Up	0.766476927139303	0.910047780124937
ZHU_CMV_24_HR_UP	84	Down	0.767269454915368	0.910301539069701
TESAR_ALK_TARGETS_EPISC_3D_UP	4	Up	0.767570698835273	0.910301539069701
TESAR_ALK_TARGETS_EPISC_4D_UP	4	Up	0.767570698835273	0.910301539069701
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_17	16	Down	0.767761846951404	0.910301539069701
KEGG_HEMATOPOIETIC_CELL_LINEAGE	39	Up	0.768356380137134	0.910301539069701
PID_REELIN_PATHWAY	25	Up	0.768895897114025	0.910301539069701
YE_METASTATIC_LIVER_CANCER	20	Up	0.768921450397117	0.910301539069701
BAELDE_DIABETIC_NEPHROPATHY_DN	389	Up	0.769224093307632	0.910301539069701
MIKKELSEN_NPC_WITH_LCP_H3K27ME3	2	Up	0.769226259631259	0.910301539069701
PUJANA_BREAST_CANCER_WITH_BRCA1_MUTATED_DN	9	Up	0.769283078381455	0.910301539069701
HAHTOLA_MYCOSIS_FUNGOIDES_DN	10	Down	0.769337155779232	0.910301539069701
POOLA_INVASIVE_BREAST_CANCER_DN	87	Up	0.7694057034648	0.910301539069701
MARTINEZ_TP53_TARGETS_UP	486	Up	0.769511180127324	0.910301539069701
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_2FC_DN	13	Up	0.769716376513349	0.910301539069701
GREENBAUM_E2A_TARGETS_DN	18	Up	0.770104383464969	0.910301539069701
TERAO_AOX4_TARGETS_SKIN_UP	38	Down	0.770198870824789	0.910301539069701
ZHANG_BREAST_CANCER_PROGENITORS_DN	137	Up	0.770668898863658	0.910301539069701
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	131	Up	0.770695838259716	0.910301539069701
CERIBELLI_GENES_INACTIVE_AND_BOUND_BY_NFY	20	Up	0.770831438492546	0.910301539069701
PID_ARF6_DOWNSTREAM_PATHWAY	15	Up	0.770892092631648	0.910301539069701
KEGG_ALZHEIMERS_DISEASE	135	Down	0.771429497589281	0.910301539069701
RIZKI_TUMOR_INVASIVENESS_3D_UP	165	Down	0.771432160761611	0.910301539069701
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5	61	Up	0.771726257954516	0.910301539069701
KEGG_RETINOL_METABOLISM	18	Up	0.771883779020365	0.910301539069701
ST_MYOCYTE_AD_PATHWAY	19	Up	0.772105439122702	0.910301539069701
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	190	Down	0.772223265935567	0.910301539069701
LASTOWSKA_COAMPLIFIED_WITH_MYCN	32	Up	0.772226232312518	0.910301539069701
GROSS_HIF1A_TARGETS_UP	6	Down	0.772403237589794	0.910301539069701
PID_HES_HEY_PATHWAY	41	Up	0.772430765385926	0.910301539069701
ZHOU_INFLAMMATORY_RESPONSE_FIMA_UP	340	Down	0.772539253328645	0.910301539069701
SMID_BREAST_CANCER_ERBB2_DN	3	Down	0.772626569235642	0.910301539069701
NAISHIRO_CTNNB1_TARGETS_WITH_LEF1_MOTIF	7	Up	0.773010030043767	0.910394026900789
SERVITJA_LIVER_HNF1A_TARGETS_UP	106	Down	0.773393070259147	0.910394026900789
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	108	Up	0.773538219535809	0.910394026900789
WIERENGA_STAT5A_TARGETS_DN	152	Down	0.773587254141265	0.910394026900789
CHEN_ETV5_TARGETS_TESTIS	15	Up	0.773807914984365	0.910394026900789
JIANG_AGING_HYPOTHALAMUS_UP	42	Down	0.773854072929341	0.910394026900789
REACTOME_PYRIMIDINE_CATABOLISM	7	Down	0.775288609158002	0.911856023735067
YOSHIMURA_MAPK8_TARGETS_DN	329	Down	0.776078518445424	0.912559306626155
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	11	Up	0.776293122007324	0.912585930272705
SCHLESINGER_H3K27ME3_IN_NORMAL_AND_METHYLATED_IN_CANCER	10	Down	0.776914252407069	0.913090322853697
LAIHO_COLORECTAL_CANCER_SERRATED_DN	76	Down	0.777132676920423	0.913121291665767
WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_DN	6	Up	0.777547266691872	0.9133826799736
CHANDRAN_METASTASIS_UP	183	Down	0.77852474384755	0.914304998085783
PID_RETINOIC_ACID_PATHWAY	28	Down	0.779666063583805	0.915419230989728
MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN	12	Up	0.780013654793366	0.915499741281232
CALVET_IRINOTECAN_SENSITIVE_VS_RESISTANT_UP	4	Up	0.780119783746376	0.915499741281232
IIZUKA_LIVER_CANCER_PROGRESSION_L1_G1_DN	11	Down	0.780549451508079	0.915628150569311
MACLACHLAN_BRCA1_TARGETS_UP	20	Up	0.780863299674959	0.915628150569311
CHUNG_BLISTER_CYTOTOXICITY_DN	34	Up	0.780937034254567	0.915628150569311
PETRETTO_BLOOD_PRESSURE_UP	9	Up	0.780999610971509	0.915628150569311
PETRETTO_HEART_MASS_QTL_CIS_DN	19	Down	0.781495545167999	0.91579049483255
PID_WNT_SIGNALING_PATHWAY	21	Down	0.781523356654534	0.91579049483255
PID_MAPK_TRK_PATHWAY	31	Up	0.783243237343302	0.917579682190748
REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1	13	Down	0.783626398673113	0.917732578080257
REACTOME_KINESINS	21	Down	0.783759837401313	0.917732578080257
MATZUK_PREOVULATORY_FOLLICLE	9	Up	0.78432058652973	0.918163030869819
AMIT_EGF_RESPONSE_60_HELA	44	Up	0.784841726201345	0.918546914416837
DURCHDEWALD_SKIN_CARCINOGENESIS_DN	237	Down	0.785527119124634	0.918687263884468
BIOCARTA_FCER1_PATHWAY	33	Up	0.785534604559009	0.918687263884468
LANDEMAINE_LUNG_METASTASIS	15	Down	0.785714919313531	0.918687263884468
REACTOME_SIGNAL_ATTENUATION	11	Down	0.785734626620582	0.918687263884468
FIRESTEIN_PROLIFERATION	134	Down	0.78628566008555	0.919105490053283
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	28	Up	0.786860022317612	0.919550773377071
BIOCARTA_LONGEVITY_PATHWAY	13	Up	0.787341064181527	0.919886807352908
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN	26	Down	0.788006895176816	0.920229020171661
FUJIWARA_PARK2_IN_LIVER_CANCER_UP	7	Down	0.788115286704657	0.920229020171661
SLEBOS_HEAD_AND_NECK_CANCER_WITH_HPV_UP	67	Down	0.788307633701277	0.920229020171661
DACOSTA_UV_RESPONSE_VIA_ERCC3_DN	830	Down	0.788408245510975	0.920229020171661
MILI_PSEUDOPODIA_HAPTOTAXIS_UP	503	Down	0.789081324514012	0.920788565719101
ABE_VEGFA_TARGETS_30MIN	21	Up	0.789704157093449	0.920953932270188
PID_ERBB1_INTERNALIZATION_PATHWAY	39	Up	0.790100089462719	0.920953932270188
BIOCARTA_PGC1A_PATHWAY	21	Down	0.790220568485198	0.920953932270188
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP	16	Down	0.790346148068685	0.920953932270188
VANLOO_SP3_TARGETS_DN	70	Up	0.790372906755932	0.920953932270188
SHIN_B_CELL_LYMPHOMA_CLUSTER_2	23	Up	0.790385368881441	0.920953932270188
FIGUEROA_AML_METHYLATION_CLUSTER_3_DN	26	Down	0.790818827726445	0.921233204364499
ZEMBUTSU_SENSITIVITY_TO_VINCRISTINE	12	Down	0.791995472536937	0.922377872719402
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS	3	Up	0.792458925182902	0.922596052493711
RIGGI_EWING_SARCOMA_PROGENITOR_UP	298	Up	0.792738438036336	0.922596052493711
WANG_RESPONSE_TO_PACLITAXEL_VIA_MAPK8_UP	11	Down	0.792847510414554	0.922596052493711
BIOCARTA_SHH_PATHWAY	15	Down	0.793046476426939	0.922596052493711
CARD_MIR302A_TARGETS	70	Up	0.793288891879742	0.922596052493711
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_UP	56	Up	0.793392936267292	0.922596052493711
REACTOME_IL_RECEPTOR_SHC_SIGNALING	18	Up	0.793541282845348	0.922596052493711
FONTAINE_PAPILLARY_THYROID_CARCINOMA_DN	46	Down	0.794201394546829	0.922676720232013
HUMMERICH_MALIGNANT_SKIN_TUMOR_UP	10	Down	0.794287887117569	0.922676720232013
SHI_SPARC_TARGETS_DN	11	Up	0.794295613161733	0.922676720232013
PLASARI_TGFB1_TARGETS_10HR_UP	178	Down	0.794387003767276	0.922676720232013
KEGG_CALCIUM_SIGNALING_PATHWAY	109	Down	0.794976387649335	0.922737712214403
NUTT_GBM_VS_AO_GLIOMA_UP	45	Down	0.795005871597675	0.922737712214403
ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP	325	Down	0.795060702469425	0.922737712214403
RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_UP	79	Down	0.79521590385831	0.922737712214403
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	37	Down	0.795897888145913	0.922852946441634
UEDA_PERIFERAL_CLOCK	153	Up	0.796004612339019	0.922852946441634
BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN	35	Up	0.796195339433617	0.922852946441634
KEGG_PANCREATIC_CANCER	67	Up	0.796284172807527	0.922852946441634
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP	98	Up	0.796285819584263	0.922852946441634
LINDSTEDT_DENDRITIC_CELL_MATURATION_C	56	Down	0.796812948564673	0.923136120468396
PID_IL12_STAT4_PATHWAY	16	Up	0.7969185188057	0.923136120468396
NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON	253	Down	0.797620908026833	0.923329324009653
VALK_AML_CLUSTER_1	22	Up	0.79773129504293	0.923329324009653
REACTOME_COMPLEMENT_CASCADE	10	Up	0.797822197278737	0.923329324009653
PID_FANCONI_PATHWAY	45	Up	0.797862192476158	0.923329324009653
MCGOWAN_RSP6_TARGETS_DN	4	Up	0.798897188363983	0.92423095120492
RUNNE_GENDER_EFFECT_UP	7	Up	0.799125116083204	0.92423095120492
BLALOCK_ALZHEIMERS_DISEASE_DN	1072	Down	0.799224535213173	0.92423095120492
BIOCARTA_CTCF_PATHWAY	20	Down	0.799875571215036	0.92463921092291
BIOCARTA_FIBRINOLYSIS_PATHWAY	5	Down	0.799966570156906	0.92463921092291
REACTOME_REGULATION_OF_THE_FANCONI_ANEMIA_PATHWAY	7	Down	0.800984386901576	0.92555128937256
RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_UP	108	Down	0.801145047490131	0.92555128937256
WORSCHECH_TUMOR_REJECTION_UP	24	Down	0.802053485137891	0.926375672581519
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_23	16	Down	0.803331148090289	0.927626008749389
DAVIES_MULTIPLE_MYELOMA_VS_MGUS_UP	7	Down	0.803796650300355	0.92793814364446
PYEON_HPV_POSITIVE_TUMORS_UP	79	Down	0.80401165472529	0.92796101154747
WONG_ADULT_TISSUE_STEM_MODULE	593	Up	0.804297304796079	0.928065385194311
PALOMERO_GSI_SENSITIVITY_UP	7	Down	0.804806033430848	0.928427052397538
