	NGenes	Direction	PValue	FDR
GERHOLD_RESPONSE_TO_TZD_DN	12	Down	0.619422028483781	0.86255766062696
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	4	Up	0.619564518525535	0.86255766062696
ASTIER_INTEGRIN_SIGNALING	70	Down	0.619635323887304	0.86255766062696
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	534	Down	0.619904712027186	0.86255766062696
SA_G2_AND_M_PHASES	9	Down	0.620123869747335	0.86255766062696
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	16	Up	0.6201427675333	0.86255766062696
PARK_HSC_AND_MULTIPOTENT_PROGENITORS	92	Down	0.620348197015812	0.86255766062696
WILLIAMS_ESR2_TARGETS_UP	33	Up	0.620472524555908	0.86255766062696
ZHAN_EARLY_DIFFERENTIATION_GENES_DN	59	Down	0.620775096563947	0.86255766062696
NEMETH_INFLAMMATORY_RESPONSE_LPS_DN	43	Down	0.620897582958039	0.86255766062696
MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	157	Down	0.620990390303195	0.86255766062696
PID_PI3K_PLC_TRK_PATHWAY	52	Down	0.621304050620601	0.862611125885701
WANG_RESPONSE_TO_PACLITAXEL_VIA_MAPK8_DN	5	Up	0.621394085814784	0.862611125885701
MCCOLLUM_GELDANAMYCIN_RESISTANCE_DN	9	Down	0.621793668500664	0.862912247355211
MOTAMED_RESPONSE_TO_ANDROGEN_DN	5	Up	0.622252736141952	0.863295719687101
LEE_CALORIE_RESTRICTION_MUSCLE_UP	46	Up	0.622901148829526	0.863941581641422
MCBRYAN_PUBERTAL_TGFB1_TARGETS_DN	76	Up	0.623134670868289	0.863978155812757
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	40	Down	0.623293301229864	0.863978155812757
HUMMERICH_MALIGNANT_SKIN_TUMOR_DN	30	Down	0.623706981458691	0.864297970199723
KIM_RESPONSE_TO_TSA_AND_DECITABINE_UP	140	Down	0.624331217734426	0.864571155777847
XU_RESPONSE_TO_TRETINOIN_DN	21	Down	0.624475926966837	0.864571155777847
SMID_BREAST_CANCER_NORMAL_LIKE_UP	429	Down	0.624519238941617	0.864571155777847
PENG_GLUTAMINE_DEPRIVATION_UP	67	Up	0.624636188541446	0.864571155777847
CROONQUIST_IL6_DEPRIVATION_UP	28	Up	0.624841348817503	0.864601796079052
TERAMOTO_OPN_TARGETS_CLUSTER_8	6	Down	0.625189053839363	0.86482960185568
CHIARETTI_T_ALL_REFRACTORY_TO_THERAPY	38	Down	0.626003501204065	0.865328597060386
WATTEL_AUTONOMOUS_THYROID_ADENOMA_UP	98	Down	0.626593238162342	0.865328597060386
REACTOME_RAP1_SIGNALLING	18	Down	0.626845782266487	0.865328597060386
POS_HISTAMINE_RESPONSE_NETWORK	53	Down	0.62686169586534	0.865328597060386
SESTO_RESPONSE_TO_UV_C0	147	Down	0.626865624646561	0.865328597060386
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP	163	Up	0.62692422604157	0.865328597060386
BIOCARTA_GABA_PATHWAY	9	Down	0.626928222102572	0.865328597060386
WIKMAN_ASBESTOS_LUNG_CANCER_DN	29	Down	0.627188864056978	0.865328597060386
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN	247	Up	0.627247710596743	0.865328597060386
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	16	Up	0.627381550578286	0.865328597060386
CHOI_ATL_STAGE_PREDICTOR	58	Down	0.627601956996932	0.865379931364129
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_TRANS	1095	Down	0.627947446149157	0.865603657895715
JOHNSTONE_PARVB_TARGETS_1_DN	81	Up	0.628305659353766	0.865740784635796
MCBRYAN_PUBERTAL_BREAST_5_6WK_DN	202	Down	0.628499346896923	0.865740784635796
LANDIS_ERBB2_BREAST_TUMORS_65_UP	43	Up	0.628596717040809	0.865740784635796
CHESLER_BRAIN_HIGHEST_EXPRESSION	64	Up	0.628939671111465	0.865960654715989
LE_NEURONAL_DIFFERENTIATION_UP	33	Up	0.629328256605346	0.866191189686795
TERAO_AOX4_TARGETS_SKIN_UP	57	Down	0.62959689048774	0.866191189686795
MIKKELSEN_MEF_HCP_WITH_H3K27ME3	378	Up	0.629981803871645	0.866191189686795
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_FGF3	8	Up	0.630237364386602	0.866191189686795
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	15	Up	0.630498328649368	0.866191189686795
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	53	Up	0.630811163752708	0.866191189686795
REACTOME_GABA_B_RECEPTOR_ACTIVATION	26	Down	0.63082418851351	0.866191189686795
REACTOME_TELOMERE_MAINTENANCE	53	Down	0.630917371952398	0.866191189686795
BYSTRYKH_SCP2_QTL	5	Down	0.631158975365498	0.866191189686795
DARWICHE_PAPILLOMA_RISK_LOW_UP	187	Down	0.631197762422571	0.866191189686795
PAL_PRMT5_TARGETS_DN	27	Up	0.631214308174486	0.866191189686795
DORN_ADENOVIRUS_INFECTION_12HR_UP	50	Down	0.631307422966053	0.866191189686795
HAMAI_APOPTOSIS_VIA_TRAIL_UP	825	Up	0.631812038700426	0.866380578981105
KRISHNAN_FURIN_TARGETS_DN	19	Down	0.631992939973731	0.866380578981105
PID_RAS_PATHWAY	33	Down	0.632215755045121	0.866380578981105
AMIT_EGF_RESPONSE_60_MCF10A	50	Down	0.632470299298989	0.866380578981105
MODY_HIPPOCAMPUS_POSTNATAL	97	Down	0.63253788562162	0.866380578981105
CHESLER_BRAIN_D6MIT150_QTL_TRANS	6	Up	0.632908760187949	0.866380578981105
ENK_UV_RESPONSE_EPIDERMIS_DN	735	Up	0.633050268236343	0.866380578981105
NOUSHMEHR_GBM_SOMATIC_MUTATED	22	Up	0.633114917071663	0.866380578981105
PID_RAC1_REG_PATHWAY	45	Up	0.633278905515721	0.866380578981105
PID_IGF1_PATHWAY	50	Down	0.633279453687924	0.866380578981105
YAMASHITA_LIVER_CANCER_STEM_CELL_UP	85	Down	0.633749149205778	0.866698525503255
REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING	32	Up	0.633935981607796	0.866698525503255
ZHAN_MULTIPLE_MYELOMA_MS_DN	69	Down	0.634183708596799	0.866698525503255
PEDERSEN_TARGETS_OF_611CTF_ISOFORM_OF_ERBB2	101	Up	0.634357835998777	0.866698525503255
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION	26	Down	0.63456535537107	0.866698525503255
REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	50	Down	0.634731883565966	0.866698525503255
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	49	Down	0.634870142069055	0.866698525503255
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_DN	99	Up	0.634979592880348	0.866698525503255
PID_FAK_PATHWAY	98	Down	0.635336490098563	0.866794121167207
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX3	10	Up	0.635416604911524	0.866794121167207
VETTER_TARGETS_OF_PRKCA_AND_ETS1_DN	22	Up	0.63605853729919	0.867419321651667
LEIN_OLIGODENDROCYTE_MARKERS	81	Up	0.636430838941859	0.867564267517133
MATZUK_SPERMATOGONIA	20	Up	0.636532123457744	0.867564267517133
MARSON_FOXP3_TARGETS_UP	105	Up	0.636821463267578	0.867708275880022
MASSARWEH_RESPONSE_TO_ESTRADIOL	76	Down	0.637247947296439	0.868039014714065
PID_ANTHRAX_PATHWAY	16	Down	0.637572802372511	0.868231167024429
BRUNEAU_SEPTATION_ATRIAL	8	Down	0.638245959871975	0.868820215339839
RICKMAN_HEAD_AND_NECK_CANCER_C	104	Up	0.638373409496432	0.868820215339839
WANG_TARGETS_OF_MLL_CBP_FUSION_UP	55	Up	0.638557110004217	0.868820215339839
BONOME_OVARIAN_CANCER_SURVIVAL_OPTIMAL_DEBULKING	348	Up	0.638860613449703	0.86898287876084
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_30	6	Down	0.639537910099348	0.869653738431007
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	149	Down	0.640202723173552	0.869827187342335
PID_LYSOPHOSPHOLIPID_PATHWAY	91	Down	0.640402003506191	0.869827187342335
KEGG_LEISHMANIA_INFECTION	69	Up	0.640674516804619	0.869827187342335
LANDIS_ERBB2_BREAST_PRENEOPLASTIC_UP	21	Up	0.64077776728933	0.869827187342335
MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	186	Up	0.641269767804696	0.869827187342335
WHITESIDE_CISPLATIN_RESISTANCE_DN	26	Down	0.641596700727052	0.869827187342335
BURTON_ADIPOGENESIS_6	275	Up	0.641611577493676	0.869827187342335
SHARMA_PILOCYTIC_ASTROCYTOMA_LOCATION_UP	24	Up	0.641773462746202	0.869827187342335
BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_DN	93	Up	0.641800784029406	0.869827187342335
JAATINEN_HEMATOPOIETIC_STEM_CELL_DN	196	Up	0.641804528676988	0.869827187342335
ZHAN_MULTIPLE_MYELOMA_SPIKED	32	Down	0.641853109759434	0.869827187342335
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_5	9	Up	0.642024807296557	0.869827187342335
REACTOME_SYNTHESIS_OF_PA	19	Up	0.642059145271533	0.869827187342335
CHESLER_BRAIN_QTL_CIS	76	Down	0.642324722136377	0.869834539442591
NEBEN_AML_WITH_FLT3_OR_NRAS_UP	8	Up	0.642587572726095	0.869834539442591
BIERIE_INFLAMMATORY_RESPONSE_TGFB1	7	Up	0.64262492654861	0.869834539442591
LINDGREN_BLADDER_CANCER_CLUSTER_3_DN	344	Down	0.643041342162801	0.869834539442591
DASU_IL6_SIGNALING_UP	107	Down	0.643074535164812	0.869834539442591
WU_APOPTOSIS_BY_CDKN1A_VIA_TP53	94	Down	0.643169357805455	0.869834539442591
ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN	137	Up	0.643718894456733	0.870114324259026
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_3	23	Up	0.643828117802624	0.870114324259026
SHIN_B_CELL_LYMPHOMA_CLUSTER_8	40	Down	0.644040698237442	0.870114324259026
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	4	Up	0.644112995752289	0.870114324259026
PYEON_HPV_POSITIVE_TUMORS_DN	8	Down	0.644679501534779	0.870419555083651
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI	22	Up	0.644707456231518	0.870419555083651
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_3	21	Up	0.64498309407443	0.87054289611646
PID_HEDGEHOG_GLI_PATHWAY	79	Down	0.645310439983071	0.870595572456184
HADDAD_B_LYMPHOCYTE_PROGENITOR	487	Up	0.645850977309929	0.870595572456184
REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	6	Down	0.645959524826106	0.870595572456184
REACTOME_IL_2_SIGNALING	45	Up	0.64604234664607	0.870595572456184
HUANG_FOXA2_TARGETS_DN	52	Up	0.646072955369055	0.870595572456184
SWEET_KRAS_TARGETS_DN	97	Up	0.64612787405406	0.870595572456184
REACTOME_SIGNALING_BY_NODAL	15	Down	0.646374140721791	0.870679053541415
YORDY_RECIPROCAL_REGULATION_BY_ETS1_AND_SP100_DN	148	Up	0.646591097067704	0.870723016689804
KAUFFMANN_DNA_REPAIR_GENES	246	Down	0.646988471701993	0.871009843351444
REACTOME_ZINC_TRANSPORTERS	12	Up	0.647228224261546	0.871084367923517
SIG_CD40PATHWAYMAP	45	Up	0.6476823308859	0.871447260354597
GOLUB_ALL_VS_AML_UP	41	Down	0.647973408625577	0.871533130990666
ITO_PTTG1_TARGETS_UP	18	Up	0.648146145634378	0.871533130990666
BIOCARTA_AKAPCENTROSOME_PATHWAY	28	Down	0.648299623687807	0.871533130990666
SAMOLS_TARGETS_OF_KHSV_MIRNAS_DN	77	Up	0.648578228753545	0.87165961668044
YANG_BCL3_TARGETS_DN	10	Down	0.648939433303729	0.871897008796023
KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP	167	Down	0.649281396736747	0.872108421434288
SWEET_LUNG_CANCER_KRAS_DN	561	Down	0.649927856683328	0.872728594363856
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN	84	Up	0.650617938412907	0.872936254627362
MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED	499	Up	0.650742778236544	0.872936254627362
HILLION_HMGA1B_TARGETS	141	Down	0.650832671821765	0.872936254627362
DARWICHE_PAPILLOMA_RISK_HIGH_UP	158	Down	0.650900323888093	0.872936254627362
MATZUK_IMPLANTATION_AND_UTERINE	21	Down	0.65101563039741	0.872936254627362
INAMURA_LUNG_CANCER_SCC_SUBTYPES_DN	6	Up	0.651191228049709	0.872936254627362
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	111	Up	0.651561697227062	0.873122062214387
SCHURINGA_STAT5A_TARGETS_DN	11	Up	0.651715569639604	0.873122062214387
MA_PITUITARY_FETAL_VS_ADULT_UP	35	Down	0.651884316983519	0.873122062214387
SARTIPY_BLUNTED_BY_INSULIN_RESISTANCE_UP	21	Down	0.652338437356871	0.873482646846331
BIOCARTA_SPPA_PATHWAY	33	Down	0.653492722872508	0.874133313377148
LEIN_MEDULLA_MARKERS	96	Up	0.653887614209907	0.874133313377148
REACTOME_SOS_MEDIATED_SIGNALLING	19	Down	0.654148611308628	0.874133313377148
HWANG_PROSTATE_CANCER_MARKERS	37	Up	0.654336855076729	0.874133313377148
IYENGAR_RESPONSE_TO_ADIPOCYTE_FACTORS	11	Down	0.654461545870588	0.874133313377148
BUSA_SAM68_TARGETS_DN	7	Up	0.654570278274869	0.874133313377148
MARTINEZ_TP53_TARGETS_UP	790	Up	0.654601310707138	0.874133313377148
CARD_MIR302A_TARGETS	109	Down	0.654736286841887	0.874133313377148
HASLINGER_B_CLL_WITH_MUTATED_VH_GENES	22	Down	0.654876519134017	0.874133313377148
LIN_TUMOR_ESCAPE_FROM_IMMUNE_ATTACK	23	Down	0.654907492337841	0.874133313377148
YAGI_AML_WITH_INV_16_TRANSLOCATION	598	Down	0.654915922619551	0.874133313377148
MCCLUNG_CREB1_TARGETS_UP	123	Down	0.655044862268227	0.874133313377148
LIU_PROSTATE_CANCER_UP	168	Down	0.655232802716953	0.874137181596975
AIGNER_ZEB1_TARGETS	34	Down	0.656067698118741	0.874793579491815
ZHANG_PROLIFERATING_VS_QUIESCENT	80	Down	0.656095184618861	0.874793579491815
YAMAZAKI_TCEB3_TARGETS_UP	267	Down	0.656560726420512	0.874951358664349
ACEVEDO_LIVER_CANCER_DN	654	Up	0.656583947177205	0.874951358664349
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN	35	Down	0.657208574848833	0.875536747768158
GALIE_TUMOR_ANGIOGENESIS	8	Down	0.657494768292306	0.875671070034636
PEREZ_TP63_TARGETS	480	Up	0.657843146665635	0.875888112978709
LI_ADIPOGENESIS_BY_ACTIVATED_PPARG	17	Down	0.658059473029579	0.875929261930609
NATSUME_RESPONSE_TO_INTERFERON_BETA_UP	111	Up	0.658269675232885	0.875962238253563
GENTLES_LEUKEMIC_STEM_CELL_DN	13	Down	0.658735285735762	0.876245254162928
MATZUK_CENTRAL_FOR_FEMALE_FERTILITY	25	Down	0.658950962453176	0.876245254162928
SENESE_HDAC1_TARGETS_DN	379	Down	0.659386008695396	0.876245254162928
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	79	Down	0.659450362241124	0.876245254162928
WORSCHECH_TUMOR_REJECTION_UP	66	Up	0.659462869315652	0.876245254162928
PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN	20	Up	0.659595284463034	0.876245254162928
NABA_ECM_AFFILIATED	93	Down	0.659803791785078	0.876275825806216
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP	28	Up	0.661150196344759	0.877751382576346
IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_DN	11	Up	0.661395476798186	0.877751382576346
LOPEZ_MESOTHELIOMA_SURVIVAL_UP	18	Down	0.661754821590538	0.877751382576346
PID_REELIN_PATHWAY	40	Up	0.661756014853665	0.877751382576346
LI_INDUCED_T_TO_NATURAL_KILLER_UP	389	Up	0.661843866371072	0.877751382576346
ABDULRAHMAN_KIDNEY_CANCER_VHL_DN	23	Up	0.662288893235537	0.877858225347222
HAHTOLA_MYCOSIS_FUNGOIDES_SKIN_DN	27	Down	0.662296087031647	0.877858225347222
DELASERNA_MYOD_TARGETS_UP	119	Down	0.662662722506999	0.878097812376736
KEGG_COLORECTAL_CANCER	72	Down	0.663068194923779	0.878388713634305
PID_PTP1B_PATHWAY	69	Down	0.663870403687528	0.879086920748565
REACTOME_SIGNALING_BY_NOTCH1	68	Down	0.663967428711024	0.879086920748565
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	12	Down	0.664203414324736	0.879152964211278
MANTOVANI_NFKB_TARGETS_DN	12	Up	0.664724506361234	0.879593638813498
ZHAN_LATE_DIFFERENTIATION_GENES_DN	15	Down	0.665313908899261	0.879593638813498
ZHANG_RESPONSE_TO_CANTHARIDIN_UP	15	Up	0.665315406813859	0.879593638813498
REACTOME_P38MAPK_EVENTS	15	Down	0.665537767306637	0.879593638813498
KYNG_DNA_DAMAGE_BY_UV	81	Up	0.665829574031814	0.879593638813498
MARTINEZ_RESPONSE_TO_TRABECTEDIN	73	Down	0.665830645893192	0.879593638813498
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	63	Up	0.665839723200057	0.879593638813498
KLEIN_PRIMARY_EFFUSION_LYMPHOMA_DN	49	Down	0.666194032453501	0.879786346671988
PID_FANCONI_PATHWAY	48	Up	0.666358075442924	0.879786346671988
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION	119	Up	0.666893068110512	0.880018108919591
DURAND_STROMA_NS_UP	234	Up	0.667160478333413	0.880018108919591
REACTOME_SIGNALING_BY_NOTCH	107	Down	0.667259165480672	0.880018108919591
SU_PLACENTA	26	Down	0.667419921347985	0.880018108919591
ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP	347	Down	0.667465047472247	0.880018108919591
BIOCARTA_EPONFKB_PATHWAY	16	Down	0.668901640695874	0.881291890969419
HAN_JNK_SINGALING_UP	57	Up	0.668910705827568	0.881291890969419
STAMBOLSKY_BOUND_BY_MUTATED_TP53	22	Down	0.668990838487794	0.881291890969419
AGUIRRE_PANCREATIC_CANCER_COPY_NUMBER_UP	419	Down	0.669439658272698	0.881444540198529
ZHOU_PANCREATIC_ENDOCRINE_PROGENITOR	3	Up	0.669479892089823	0.881444540198529
SASAKI_TARGETS_OF_TP73_AND_TP63	22	Down	0.66989837753458	0.881714146200142
BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_DN	14	Up	0.670057956151251	0.881714146200142
PID_ERBB_NETWORK_PATHWAY	15	Up	0.670638253662104	0.882016388717047
PID_IL2_PI3K_PATHWAY	51	Down	0.670661064409744	0.882016388717047
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_DN	28	Down	0.671123591283972	0.882053694507098
GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_UP	85	Up	0.671132576760854	0.882053694507098
HESSON_TUMOR_SUPPRESSOR_CLUSTER_3P21_3	7	Up	0.671249583351613	0.882053694507098
AMIT_SERUM_RESPONSE_240_MCF10A	101	Down	0.67188561952713	0.88264395624198
DACOSTA_UV_RESPONSE_VIA_ERCC3_DN	1217	Down	0.6723266127301	0.882977736596328
SUNG_METASTASIS_STROMA_UP	180	Down	0.672708374010925	0.883233562764761
CONRAD_GERMLINE_STEM_CELL	12	Up	0.673727948028589	0.883803491295491
LY_AGING_OLD_UP	9	Down	0.673826041311624	0.883803491295491
KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_DN	325	Up	0.673888688715378	0.883803491295491
MCBRYAN_PUBERTAL_BREAST_3_4WK_DN	38	Down	0.673890807715148	0.883803491295491
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY	48	Up	0.674565483718172	0.884442782427046
ODONNELL_METASTASIS_DN	30	Up	0.675786759986507	0.885798183733701
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP	607	Up	0.677272006332277	0.887498740059272
PID_RETINOIC_ACID_PATHWAY	40	Down	0.677524125195302	0.887582908325737
REACTOME_POL_SWITCHING	14	Down	0.6780525576052	0.887841872831798
AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_DN	22	Up	0.678097687802101	0.887841872831798
LINDSTEDT_DENDRITIC_CELL_MATURATION_C	94	Up	0.67897678114019	0.888615887940356
CHEMELLO_SOLEUS_VS_EDL_MYOFIBERS_DN	30	Down	0.679065062545446	0.888615887940356
KEGG_LIMONENE_AND_PINENE_DEGRADATION	14	Up	0.679289356363947	0.888663228873799
REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION	31	Up	0.679867869306379	0.888954620128248
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	17	Up	0.680288941509523	0.888954620128248
GRATIAS_RETINOBLASTOMA_16Q24	27	Up	0.680428397276727	0.888954620128248
MIKKELSEN_ES_LCP_WITH_H3K4ME3	147	Up	0.680452460686715	0.888954620128248
IKEDA_MIR1_TARGETS_UP	78	Down	0.680452986110022	0.888954620128248
OXFORD_RALA_TARGETS_UP	25	Up	0.680660098679565	0.888979349229269
CHOI_ATL_CHRONIC_VS_ACUTE_DN	39	Down	0.681067901109816	0.889266104157759
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_NOT_BY_UV_IN_OLD	33	Down	0.682313071016779	0.890645743985428
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	15	Down	0.682617505457606	0.890796987785009
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA	15	Down	0.682849531998502	0.890853683833451
ALONSO_METASTASIS_DN	28	Down	0.68332793033423	0.89123167943095
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	65	Down	0.683793319567239	0.891480733454166
PLASARI_NFIC_TARGETS_BASAL_DN	27	Up	0.683914287101171	0.891480733454166
RAO_BOUND_BY_SALL4_ISOFORM_B	648	Up	0.684085025142115	0.891480733454166
REACTOME_MEIOSIS	78	Up	0.684344174462213	0.891572498665056
REACTOME_SHC_RELATED_EVENTS	21	Up	0.684946800588065	0.891921508961059
WEBER_METHYLATED_ICP_IN_SPERM_UP	6	Down	0.684989677076783	0.891921508961059
PID_LPA4_PATHWAY	20	Up	0.685583332519883	0.892427485161218
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	45	Down	0.685850300683724	0.892427485161218
DITTMER_PTHLH_TARGETS_DN	117	Down	0.685945003941656	0.892427485161218
PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_UP	496	Down	0.686183237940587	0.89249163436986
PID_NEPHRIN_NEPH1_PATHWAY	34	Up	0.68647178255555	0.892621167297665
REACTOME_SIGNALING_BY_NOTCH4	15	Up	0.687170790013257	0.892740085826092
REACTOME_SIGNALING_BY_NOTCH2	15	Up	0.687170790013257	0.892740085826092
REACTOME_SIGNALING_BY_NOTCH3	15	Up	0.687170790013257	0.892740085826092
HOEGERKORP_CD44_TARGETS_TEMPORAL_UP	12	Down	0.687325283170052	0.892740085826092
HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_DN	77	Down	0.687741607917946	0.892740085826092
PID_TCPTP_PATHWAY	63	Up	0.687829687298386	0.892740085826092
AMIT_EGF_RESPONSE_120_HELA	110	Down	0.687934038632664	0.892740085826092
DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_DN	448	Down	0.688075074617443	0.892740085826092
VANASSE_BCL2_TARGETS_UP	42	Up	0.688588595099763	0.892840623376761
PID_CXCR4_PATHWAY	128	Down	0.688693730195624	0.892840623376761
MATZUK_EARLY_ANTRAL_FOLLICLE	19	Down	0.688719566381227	0.892840623376761
MIKKELSEN_IPS_LCP_WITH_H3K4ME3	186	Up	0.689148610710598	0.893151724827672
REACTOME_IL_RECEPTOR_SHC_SIGNALING	27	Up	0.689414316600385	0.89325102348333
ROSS_AML_WITH_PML_RARA_FUSION	113	Down	0.689931692502771	0.893676258673729
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	511	Down	0.690729157903778	0.894463964346888
GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_UP	20	Up	0.691023584851581	0.894600004066558
REACTOME_POTASSIUM_CHANNELS	51	Down	0.691440825721042	0.894660848219053
MCCABE_BOUND_BY_HOXC6	504	Up	0.691799974537593	0.894660848219053
VANDESLUIS_COMMD1_TARGETS_GROUP_3_UP	96	Up	0.691934363019181	0.894660848219053
MAGRANGEAS_MULTIPLE_MYELOMA_IGG_VS_IGA_DN	30	Down	0.691935652086318	0.894660848219053
PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN	208	Down	0.692066221088229	0.894660848219053
BIOCARTA_LONGEVITY_PATHWAY	21	Up	0.692322274348683	0.894660848219053
LE_SKI_TARGETS_DN	10	Down	0.692396287275372	0.894660848219053
ONKEN_UVEAL_MELANOMA_DN	811	Up	0.693119934138357	0.89535098957331
GAUSSMANN_MLL_AF4_FUSION_TARGETS_D_UP	40	Up	0.693402091174078	0.895470606535359
KOINUMA_TARGETS_OF_SMAD2_OR_SMAD3	1168	Down	0.693904010395803	0.895873884971242
AMIT_SERUM_RESPONSE_120_MCF10A	94	Down	0.694256470056965	0.89608403402981
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_DN	202	Up	0.694642390217267	0.896146342015903
WHITE_NEUROBLASTOMA_WITH_1P36.3_DELETION	28	Down	0.694684145737138	0.896146342015903
KONDO_PROSTATE_CANCER_WITH_H3K27ME3	130	Up	0.694901670830046	0.896182225771536
BOQUEST_STEM_CELL_DN	265	Down	0.696264479158438	0.897312292679567
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_7	529	Up	0.696330425291274	0.897312292679567
BIOCARTA_CBL_PATHWAY	19	Down	0.696347769890621	0.897312292679567
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP	176	Up	0.697399027605367	0.898421872486434
IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_UP	208	Down	0.69760788975278	0.89844592998695
YAGI_AML_WITH_T_8_21_TRANSLOCATION	554	Up	0.698260228939679	0.898892259661563
MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED	174	Up	0.698335011210402	0.898892259661563
VANASSE_BCL2_TARGETS_DN	106	Down	0.698721823313586	0.899145162989208
HUTTMANN_B_CLL_POOR_SURVIVAL_UP	359	Down	0.69943509886243	0.899362250462687
REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE	74	Up	0.699536456817258	0.899362250462687
PILON_KLF1_TARGETS_UP	665	Up	0.699736737088901	0.899362250462687
TURASHVILI_BREAST_CARCINOMA_DUCTAL_VS_LOBULAR_UP	25	Up	0.699834754417092	0.899362250462687
PID_RET_PATHWAY	55	Down	0.699842428598823	0.899362250462687
CHICAS_RB1_TARGETS_LOW_SERUM	122	Down	0.700083812884372	0.899427775922157
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS	10	Up	0.700630769298995	0.899885740665702
